Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 31812 rows, 20635 columns and 64387 nonzeros
Model fingerprint: 0xe16b265d
Variable types: 20040 continuous, 595 integer (595 binary)
Coefficient statistics:
  Matrix range     [1e-03, 1e+03]
  Objective range  [6e-04, 1e+03]
  Bounds range     [8e+01, 1e+03]
  RHS range        [2e-01, 1e+03]
Found heuristic solution: objective 31712.765295
Presolve removed 16148 rows and 16054 columns
Presolve time: 0.40s
Presolved: 15664 rows, 4581 columns, 39622 nonzeros
Variable types: 3989 continuous, 592 integer (592 binary)

Root relaxation: objective 1.376889e+04, 4094 iterations, 0.46 seconds (0.47 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 16136.7751    0  325 23739.2550 16136.7751  32.0%     -   48s
     0     0 16168.4671    0  347 23739.2550 16168.4671  31.9%     -   50s
     0     0 16180.8226    0  327 23739.2550 16180.8226  31.8%     -   50s
     0     0 16188.1122    0  329 23739.2550 16188.1122  31.8%     -   51s
     0     0 16193.1462    0  325 23739.2550 16193.1462  31.8%     -   52s
     0     0 16196.5301    0  324 23739.2550 16196.5301  31.8%     -   52s
     0     0 16199.8711    0  315 23739.2550 16199.8711  31.8%     -   52s
     0     0 16201.9728    0  316 23739.2550 16201.9728  31.8%     -   53s
     0     0 16203.6279    0  322 23739.2550 16203.6279  31.7%     -   53s
     0     0 16205.8809    0  324 23739.2550 16205.8809  31.7%     -   53s
     0     0 16208.1500    0  319 23739.2550 16208.1500  31.7%     -   53s
     0     0 16210.2063    0  318 23739.2550 16210.2063  31.7%     -   54s
     0     0 16211.0921    0  319 23739.2550 16211.0921  31.7%     -   54s
     0     0 16212.0002    0  310 23739.2550 16212.0002  31.7%     -   54s
     0     0 16213.1227    0  332 23739.2550 16213.1227  31.7%     -   54s
     0     0 16214.0992    0  312 23739.2550 16214.0992  31.7%     -   55s
     0     0 16214.8669    0  326 23739.2550 16214.8669  31.7%     -   55s
     0     0 16226.1416    0  321 23739.2550 16226.1416  31.6%     -   56s
     0     0 16231.7961    0  346 23739.2550 16231.7961  31.6%     -   57s
     0     0 16234.9497    0  322 23739.2550 16234.9497  31.6%     -   57s
     0     0 16237.3709    0  335 23739.2550 16237.3709  31.6%     -   57s
     0     0 16239.1377    0  318 23739.2550 16239.1377  31.6%     -   57s
     0     0 16240.8260    0  317 23739.2550 16240.8260  31.6%     -   58s
     0     0 16242.0865    0  315 23739.2550 16242.0865  31.6%     -   58s
     0     0 16243.2859    0  310 23739.2550 16243.2859  31.6%     -   58s
     0     0 16244.1129    0  306 23739.2550 16244.1129  31.6%     -   58s
     0     0 16257.9232    0  319 23739.2550 16257.9232  31.5%     -   59s
     0     0 16264.9830    0  326 23739.2550 16264.9830  31.5%     -   60s
     0     0 16267.5053    0  323 23739.2550 16267.5053  31.5%     -   61s
     0     0 16269.3597    0  328 23739.2550 16269.3597  31.5%     -   61s
     0     0 16271.1824    0  325 23739.2550 16271.1824  31.5%     -   61s
     0     0 16272.6483    0  328 23739.2550 16272.6483  31.5%     -   62s
     0     0 16273.5977    0  339 23739.2550 16273.5977  31.4%     -   62s
     0     0 16274.7246    0  332 23739.2550 16274.7246  31.4%     -   62s
     0     0 16275.5125    0  340 23739.2550 16275.5125  31.4%     -   62s
     0     0 16278.0910    0  325 23739.2550 16278.0910  31.4%     -   63s
     0     0 16282.2494    0  328 23739.2550 16282.2494  31.4%     -   64s
     0     0 16284.3089    0  328 23739.2550 16284.3089  31.4%     -   64s
     0     0 16286.3263    0  321 23739.2550 16286.3263  31.4%     -   65s
     0     0 16287.0538    0  327 23739.2550 16287.0538  31.4%     -   65s
     0     0 16324.6788    0  342 23739.2550 16324.6788  31.2%     -   66s
     0     0 16337.3015    0  339 23739.2550 16337.3015  31.2%     -   67s
     0     0 16341.0230    0  357 23739.2550 16341.0230  31.2%     -   67s
     0     0 16343.5574    0  336 23739.2550 16343.5574  31.2%     -   67s
     0     0 16345.6750    0  337 23739.2550 16345.6750  31.1%     -   68s
     0     0 16347.6455    0  349 23739.2550 16347.6455  31.1%     -   68s
     0     0 16348.8185    0  345 23739.2550 16348.8185  31.1%     -   68s
     0     0 16350.2882    0  339 23739.2550 16350.2882  31.1%     -   68s
     0     0 16352.3801    0  330 23739.2550 16352.3801  31.1%     -   69s
     0     0 16353.3865    0  329 23739.2550 16353.3865  31.1%     -   69s
     0     0 16354.0428    0  315 23739.2550 16354.0428  31.1%     -   69s
     0     0 16384.0176    0  359 23739.2550 16384.0176  31.0%     -   70s
     0     0 16394.9243    0  362 23739.2550 16394.9243  30.9%     -   71s
     0     0 16399.4543    0  354 23739.2550 16399.4543  30.9%     -   72s
     0     0 16403.6449    0  357 23739.2550 16403.6449  30.9%     -   72s
     0     0 16406.8382    0  351 23739.2550 16406.8382  30.9%     -   73s
     0     0 16409.4944    0  349 23739.2550 16409.4944  30.9%     -   73s
     0     0 16411.1752    0  353 23739.2550 16411.1752  30.9%     -   73s
     0     0 16412.9944    0  350 23739.2550 16412.9944  30.9%     -   73s
     0     0 16413.7356    0  348 23739.2550 16413.7356  30.9%     -   74s
     0     0 16423.2072    0  346 23739.2550 16423.2072  30.8%     -   75s
H    0     0                    23184.542977 16423.2207  29.2%     -   75s
H    0     0                    22715.861977 16423.2207  27.7%     -   75s
     0     0 16426.2567    0  347 22715.8620 16426.2567  27.7%     -   76s
     0     0 16427.8161    0  350 22715.8620 16427.8161  27.7%     -   76s
     0     0 16429.3528    0  346 22715.8620 16429.3528  27.7%     -   77s
     0     0 16430.3146    0  337 22715.8620 16430.3146  27.7%     -   77s
     0     0 16431.6884    0  364 22715.8620 16431.6884  27.7%     -   77s
     0     0 16432.2305    0  359 22715.8620 16432.2305  27.7%     -   77s
     0     0 16454.8252    0  325 22715.8620 16454.8252  27.6%     -   79s
     0     0 16458.1787    0  326 22715.8620 16458.1787  27.5%     -   80s
     0     0 16460.5272    0  327 22715.8620 16460.5272  27.5%     -   80s
     0     0 16462.3128    0  319 22715.8620 16462.3128  27.5%     -   81s
     0     0 16464.0479    0  323 22715.8620 16464.0479  27.5%     -   81s
     0     0 16465.3697    0  346 22715.8620 16465.3697  27.5%     -   81s
     0     0 16466.6340    0  340 22715.8620 16466.6340  27.5%     -   81s
     0     0 16467.4910    0  338 22715.8620 16467.4910  27.5%     -   82s
     0     0 16472.6163    0  325 22715.8620 16472.6163  27.5%     -   82s
     0     0 16474.4969    0  333 22715.8620 16474.4969  27.5%     -   83s
     0     0 16476.1305    0  319 22715.8620 16476.1305  27.5%     -   83s
     0     0 16476.9891    0  329 22715.8620 16476.9891  27.5%     -   84s
     0     0 16480.7082    0  331 22715.8620 16480.7082  27.4%     -   84s
     0     0 16482.4353    0  341 22715.8620 16482.4353  27.4%     -   85s
     0     0 16483.5918    0  344 22715.8620 16483.5918  27.4%     -   85s
     0     0 16484.7358    0  337 22715.8620 16484.7358  27.4%     -   86s
     0     0 16485.1858    0  334 22715.8620 16485.1858  27.4%     -   86s
     0     0 16501.5092    0  347 22715.8620 16501.5092  27.4%     -   87s
     0     0 16505.2022    0  348 22715.8620 16505.2022  27.3%     -   87s
