Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 6121 rows, 2150 columns and 14735 nonzeros
Model fingerprint: 0xd44dcb51
Variable types: 150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [5e-04, 5e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 7e+02]
  RHS range        [1e-01, 7e+02]
Found heuristic solution: objective 296850.69300
Presolve removed 108 rows and 123 columns
Presolve time: 0.05s
Presolved: 6013 rows, 2027 columns, 20235 nonzeros
Variable types: 115 continuous, 1912 integer (1912 binary)

Root relaxation: objective 2.516372e+05, 2803 iterations, 0.15 seconds (0.19 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  4988  2269 255435.852   42  786 255598.629 255349.382  0.10%   361  940s
  5004  2273 255385.518   54  745 255598.629 255349.664  0.10%   362  945s
  5010  2277 255402.890   59  738 255598.629 255349.664  0.10%   363  950s
  5034  2291 255414.500   49  675 255598.629 255349.704  0.10%   363  955s
  5077  2322     cutoff   54      255598.629 255349.764  0.10%   363  960s
  5101  2334 255477.542   54  638 255598.629 255350.496  0.10%   363  965s
  5177  2394 255578.316  104   81 255598.629 255350.635  0.10%   361  970s
  5205  2402     cutoff   61      255598.629 255350.867  0.10%   362  975s
  5214  2401 255440.653   54  780 255598.629 255351.529  0.10%   363  980s
  5238  2397     cutoff   44      255598.629 255351.791  0.10%   365  985s
  5252  2402 255383.764   43  721 255598.629 255352.207  0.10%   366  990s
  5276  2405     cutoff   46      255598.629 255353.011  0.10%   367  995s
  5296  2413 255392.555   41  777 255598.629 255353.181  0.10%   368 1000s
  5334  2426     cutoff   52      255598.629 255354.083  0.10%   368 1005s
  5344  2426 255484.499   60  758 255598.629 255354.554  0.10%   370 1010s
  5369  2440 255451.103   55  717 255598.629 255354.697  0.10%   371 1015s
  5396  2444     cutoff   56      255598.629 255355.488  0.10%   372 1020s
  5415  2447     cutoff   36      255598.629 255356.165  0.09%   374 1025s
  5436  2456     cutoff   42      255598.629 255356.550  0.09%   375 1030s
  5449  2467 255425.503   42  674 255598.629 255356.856  0.09%   376 1035s
  5501  2505 255380.889   36  630 255598.629 255356.891  0.09%   375 1040s
  5626  2618 255451.096   38  693 255598.629 255356.991  0.09%   370 1046s
  5653  2624 255415.330   63  736 255598.629 255357.041  0.09%   370 1050s
  5670  2631 255424.355   42  698 255598.629 255357.320  0.09%   371 1055s
  5711  2658 255366.120   41  530 255598.629 255357.837  0.09%   371 1060s
  5764  2700 255476.969   90  317 255598.629 255357.837  0.09%   370 1065s
  5795  2701 255441.610   67  679 255598.629 255358.284  0.09%   370 1070s
  5809  2705 255395.679   62  658 255598.629 255358.467  0.09%   371 1075s
  5830  2706     cutoff   73      255598.629 255358.467  0.09%   372 1080s
  5867  2729 255448.133   64  645 255598.629 255358.652  0.09%   372 1085s
  5894  2738     cutoff   50      255598.629 255358.981  0.09%   372 1090s
  5907  2751 255587.262   62  592 255598.629 255358.981  0.09%   372 1112s
  5921  2751 255430.787   41  681 255598.629 255359.047  0.09%   372 1115s
  5979  2783 255466.236   54  525 255598.629 255359.904  0.09%   371 1120s
  6014  2795 255405.133   64  646 255598.629 255360.241  0.09%   371 1126s
  6038  2812 255508.875   49  648 255598.629 255360.567  0.09%   371 1130s
  6066  2828 255438.788   90  531 255598.629 255360.709  0.09%   371 1135s
  6109  2844     cutoff   42      255598.629 255361.765  0.09%   371 1140s
  6148  2849 255441.132   39  777 255598.629 255361.767  0.09%   372 1145s
  6171  2860 255402.799   43  789 255598.629 255362.024  0.09%   372 1150s
  6188  2864 255412.991   58  592 255598.629 255362.601  0.09%   374 1155s
  6233  2899 255502.275   46  706 255598.629 255363.095  0.09%   373 1160s
  6263  2904 255466.058   62  773 255598.629 255363.410  0.09%   373 1165s
  6279  2907 255431.378   71  753 255598.629 255363.535  0.09%   375 1170s
  6327  2946 255473.366   97  322 255598.629 255363.821  0.09%   374 1175s
  6402  3008 255397.056   40  743 255598.629 255364.003  0.09%   372 1180s
  6439  3027     cutoff   69      255598.629 255364.096  0.09%   372 1185s
  6488  3063     cutoff   65      255598.629 255364.222  0.09%   372 1190s
  6518  3080     cutoff   61      255598.629 255364.404  0.09%   372 1195s
  6549  3087 255429.748   54  742 255598.629 255365.778  0.09%   372 1200s
  6562  3084 255391.877   40  730 255598.629 255365.874  0.09%   374 1205s
  6600  3101     cutoff   46      255598.629 255366.051  0.09%   374 1210s
  6628  3115     cutoff   65      255598.629 255366.073  0.09%   375 1216s
  6645  3130 255426.682   57  324 255598.629 255366.320  0.09%   375 1220s
  6721  3194     cutoff   48      255598.629 255366.621  0.09%   373 1225s
  6756  3212 255524.335   59  561 255598.629 255366.803  0.09%   373 1230s
  6813  3235 255534.507   40  651 255598.629 255367.028  0.09%   373 1235s
  6856  3261 255405.150   66  701 255598.629 255367.230  0.09%   372 1240s
  6892  3276     cutoff   43      255598.629 255367.433  0.09%   372 1245s
  6930  3299 255377.785   33  665 255598.629 255367.665  0.09%   373 1250s
  6998  3367 255471.959  101  334 255598.629 255367.665  0.09%   371 1255s
  7112  3465 255483.248   59  516 255598.629 255367.705  0.09%   367 1261s
  7146  3487 255574.957   63  602 255598.629 255367.797  0.09%   367 1265s
  7185  3510 255565.802   71  535 255598.629 255367.946  0.09%   367 1270s
  7222  3512 255525.916   41  756 255598.629 255368.041  0.09%   367 1275s
  7241  3510     cutoff   39      255598.629 255368.312  0.09%   368 1280s
  7261  3513     cutoff   48      255598.629 255368.838  0.09%   369 1285s
  7294  3521     cutoff   65      255598.629 255368.936  0.09%   369 1290s
  7297  3520 255567.844   44  571 255598.629 255369.178  0.09%   370 1301s
  7301  3516     cutoff   58      255598.629 255369.831  0.09%   371 1305s
  7342  3541     cutoff   68      255598.629 255370.068  0.09%   371 1310s
  7390  3567 255480.605   45  603 255598.629 255370.247  0.09%   371 1315s
  7422  3578     cutoff   64      255598.629 255371.056  0.09%   371 1320s
  7439  3579     cutoff   57      255598.629 255371.237  0.09%   372 1325s
  7502  3642 255494.221   98  298 255598.629 255371.272  0.09%   371 1330s
  7556  3680     cutoff   47      255598.629 255371.463  0.09%   370 1335s
  7577  3697 255470.660   59  674 255598.629 255371.570  0.09%   370 1340s
  7620  3724 255429.965   56  599 255598.629 255371.649  0.09%   370 1345s
  7655  3739     cutoff   61      255598.629 255371.838  0.09%   370 1350s
  7687  3758 255470.086   93  383 255598.629 255371.981  0.09%   371 1355s
  7712  3770 255424.208   76  557 255598.629 255372.080  0.09%   371 1360s
  7757  3796 255492.717   61  741 255598.629 255372.200  0.09%   370 1365s
  7787  3814 255462.610   71  520 255598.629 255372.693  0.09%   370 1370s
  7839  3831     cutoff   53      255598.629 255372.745  0.09%   370 1375s
  7905  3878 255427.749   50  738 255598.629 255372.926  0.09%   369 1380s
  7917  3876     cutoff   71      255598.629 255373.265  0.09%   371 1386s
  7934  3882 255468.601   58  738 255598.629 255373.852  0.09%   371 1390s
  7967  3893 255464.057   39  773 255598.629 255374.341  0.09%   372 1395s
  7997  3906     cutoff   65      255598.629 255374.521  0.09%   372 1400s
  8000  3904 255504.221   56  777 255598.629 255374.633  0.09%   374 1406s
  8015  3905 255425.698   46  631 255598.629 255374.870  0.09%   374 1410s
  8047  3920     cutoff   46      255598.629 255374.917  0.09%   374 1415s
  8081  3928     cutoff   42      255598.629 255375.418  0.09%   375 1420s
  8111  3950     cutoff   69      255598.629 255375.467  0.09%   375 1425s
  8142  3969 255558.798   63  551 255598.629 255375.797  0.09%   375 1441s
  8158  3969 255595.033   42  634 255598.629 255375.994  0.09%   376 1445s
  8175  3976 255457.235   77  454 255598.629 255376.627  0.09%   376 1450s
  8219  4004 255428.077   88  481 255598.629 255376.735  0.09%   376 1455s
  8296  4057 255440.856   88  541 255598.629 255376.772  0.09%   375 1460s
  8364  4107     cutoff   60      255598.629 255376.862  0.09%   373 1466s
  8367  4104     cutoff   50      255598.629 255377.051  0.09%   374 1470s
  8378  4099     cutoff   51      255598.629 255377.494  0.09%   375 1476s
  8394  4113 255414.231   43  607 255598.629 255377.494  0.09%   376 1480s
  8441  4152 255419.055   50  359 255598.629 255377.527  0.09%   375 1485s
  8508  4217 255524.084  107  291 255598.629 255377.527  0.09%   374 1490s
  8560  4234     cutoff   43      255598.629 255377.782  0.09%   374 1495s
  8562  4234 255477.141   34  724 255598.629 255377.971  0.09%   374 1517s
  8577  4241 255448.220   36  751 255598.629 255378.048  0.09%   375 1520s
  8597  4244     cutoff   40      255598.629 255378.388  0.09%   375 1525s
  8614  4251 255518.044   42  660 255598.629 255378.430  0.09%   376 1531s
  8633  4258     cutoff   48      255598.629 255378.484  0.09%   377 1535s
  8667  4262 255569.847   53  712 255598.629 255378.487  0.09%   377 1540s
  8685  4258     cutoff   62      255598.629 255378.523  0.09%   378 1545s
  8702  4257     cutoff   53      255598.629 255378.594  0.09%   379 1550s
  8712  4255 255403.275   42  776 255598.629 255379.187  0.09%   380 1555s
  8735  4260     cutoff   48      255598.629 255379.215  0.09%   381 1560s
  8760  4269 255449.312   52  706 255598.629 255379.285  0.09%   381 1565s
  8813  4302     cutoff   72      255598.629 255379.318  0.09%   380 1570s
  8825  4301 255511.140   37  601 255598.629 255379.721  0.09%   382 1575s
  8862  4302 255523.513   42  708 255598.629 255379.808  0.09%   382 1581s
  8873  4301 255451.167   49  783 255598.629 255379.924  0.09%   383 1585s
  8898  4313 255434.002   54  728 255598.629 255379.957  0.09%   383 1590s
  8923  4316 255422.215   44  729 255598.629 255380.024  0.09%   384 1595s
  8959  4338     cutoff   55      255598.629 255380.071  0.09%   384 1600s
  8965  4334 255426.146   77  533 255598.629 255380.266  0.09%   386 1605s
  9065  4399     cutoff   38      255598.629 255380.295  0.09%   383 1611s
  9100  4412 255464.875   41  766 255598.629 255380.414  0.09%   383 1615s
  9126  4426 255446.318   47  681 255598.629 255380.439  0.09%   383 1620s
  9146  4427 255560.065   36  627 255598.629 255380.521  0.09%   385 1626s
  9157  4430 255586.304   43  570 255598.629 255380.561  0.09%   385 1630s
  9191  4435     cutoff   69      255598.629 255380.665  0.09%   386 1635s
  9198  4434 255505.638   44  768 255598.629 255380.933  0.09%   387 1640s
  9218  4436     cutoff   43      255598.629 255381.134  0.09%   388 1645s
  9222  4434 255429.569   44  749 255598.629 255381.260  0.09%   389 1650s
  9244  4443 255493.217   40  652 255598.629 255381.432  0.08%   389 1655s
  9305  4475 255446.591   90  570 255598.629 255381.571  0.08%   389 1660s
  9403  4537 255418.639   69  657 255598.629 255381.759  0.08%   387 1665s
  9450  4574     cutoff  113      255598.629 255381.759  0.08%   386 1670s
  9506  4610 255525.585  105  131 255598.629 255381.864  0.08%   386 1675s
  9544  4625     cutoff   54      255598.629 255382.048  0.08%   386 1680s
  9572  4631     cutoff   68      255598.629 255382.154  0.08%   386 1685s
  9577  4626     cutoff   43      255598.629 255382.335  0.08%   387 1690s
  9581  4624 255472.885   42  679 255598.629 255382.416  0.08%   388 1695s
  9597  4623 255429.497   43  655 255598.629 255382.912  0.08%   389 1701s
  9643  4650     cutoff   46      255598.629 255383.103  0.08%   389 1705s
  9690  4676 255583.635   48  625 255598.629 255383.116  0.08%   388 1710s
  9708  4673 255402.344   58  662 255598.629 255383.242  0.08%   389 1715s
  9742  4690 255408.675   52  744 255598.629 255383.746  0.08%   389 1748s
  9757  4697     cutoff   62      255598.629 255383.746  0.08%   389 1750s
  9763  4692 255523.570   76  367 255598.629 255384.197  0.08%   391 1756s
  9767  4688     cutoff   68      255598.629 255384.366  0.08%   392 1760s
  9814  4727 255436.732   44  740 255598.629 255384.405  0.08%   391 1765s
  9846  4741 255417.818   58  750 255598.629 255384.649  0.08%   391 1770s
  9863  4740     cutoff   60      255598.629 255384.789  0.08%   392 1775s
  9867  4738 255416.898   52  771 255598.629 255384.978  0.08%   393 1780s
  9884  4744 255437.735   53  761 255598.629 255384.999  0.08%   394 1785s
  9927  4767 255536.148   85  235 255598.629 255385.077  0.08%   394 1790s
  9956  4776 255400.260   48  591 255598.629 255385.172  0.08%   394 1795s
 10035  4841 255545.694   43  563 255598.629 255385.294  0.08%   393 1800s
 10060  4848     cutoff   52      255598.629 255385.367  0.08%   393 1805s
 10092  4860 255461.475   80  313 255598.629 255385.375  0.08%   394 1810s
 10114  4852     cutoff   50      255598.629 255385.482  0.08%   394 1815s
 10148  4872     cutoff   55      255598.629 255385.575  0.08%   395 1820s
 10183  4888     cutoff   70      255598.629 255385.734  0.08%   395 1825s
 10190  4885     cutoff   50      255598.629 255385.929  0.08%   396 1831s
 10203  4896 255533.278  122  792 255598.629 255385.987  0.08%   396 2082s
 10207  4899 255398.287   47  509 255598.629 255385.987  0.08%   396 2085s
 10213  4903 255494.568  111  836 255598.629 255385.987  0.08%   396 2090s
 10226  4911 255455.466   73  807 255598.629 255385.987  0.08%   395 2096s
 10235  4917 255444.875   81  804 255598.629 255385.987  0.08%   395 2100s
 10240  4921 255482.530   52  789 255598.629 255385.987  0.08%   395 2105s
 10247  4925 255470.727  125  794 255598.629 255385.987  0.08%   394 2110s
 10253  4929 255504.999   58  795 255598.629 255385.987  0.08%   394 2116s
 10261  4935 255404.324   44  836 255598.629 255385.987  0.08%   394 2120s
 10266  4938 255437.236   77  805 255598.629 255385.987  0.08%   394 2125s
 10275  4944 255402.418   82  821 255598.629 255385.987  0.08%   393 2131s
 10279  4947 255451.576   71  841 255598.629 255385.987  0.08%   393 2136s
 10283  4949 255444.547   71  838 255598.629 255385.987  0.08%   393 2140s
 10292  4955 255472.132   66  835 255598.629 255385.987  0.08%   393 2147s
 10296  4958 255506.994   75  819 255598.629 255385.987  0.08%   392 2150s
 10303  4963 255533.278  122  810 255598.629 255385.987  0.08%   392 2155s
 10309  4967 255491.854  101  818 255598.629 255385.987  0.08%   392 2160s
 10313  4969 255494.568  111  791 255598.629 255385.987  0.08%   392 2165s
 10322  4975 255415.261   52  819 255598.629 255385.987  0.08%   391 2170s
 10326  4978 255455.466   73  830 255598.629 255385.987  0.08%   391 2175s
 10333  4983 255547.686   66  798 255598.629 255385.987  0.08%   391 2180s
 10340  4987 255482.530   52  820 255598.629 255385.987  0.08%   391 2187s
 10346  4991 255584.736   48  831 255598.629 255385.987  0.08%   391 2190s
 10353  4996 255504.999   58  841 255598.629 255385.987  0.08%   390 2195s
 10357  4999 255472.340   72  825 255598.629 255385.987  0.08%   390 2200s
 10364  5003 255485.309   76  819 255598.629 255385.987  0.08%   390 2205s
 10370  5007 255432.617   50  811 255598.629 255385.987  0.08%   390 2210s
 10376  5011 255416.264   41  785 255598.629 255385.987  0.08%   389 2215s
 10382  5015 255456.880   80  799 255598.629 255385.987  0.08%   389 2221s
 10386  5018 255542.808   51  794 255598.629 255385.987  0.08%   389 2225s
 10395  5024 255469.790   49  809 255598.629 255385.987  0.08%   389 2230s
 10402  5029 255476.926   86  812 255598.629 255385.987  0.08%   388 2235s
 10409  5033 255491.854  101  773 255598.629 255385.987  0.08%   388 2240s
 10415  5037 255398.287   48  814 255598.629 255385.987  0.08%   388 2245s
 10424  5043 255520.750  136  807 255598.629 255385.987  0.08%   388 2250s
 10432  5049 255535.887   60  810 255598.629 255385.987  0.08%   387 2255s
 10440  5054 255482.530   52  809 255598.629 255385.987  0.08%   387 2261s
 10446  5058 255584.736   48  804 255598.629 255385.987  0.08%   387 2266s
 10453  5063 255504.999   58  811 255598.629 255385.987  0.08%   387 2271s
 10461  5068 255404.324   44  818 255598.629 255385.987  0.08%   386 2275s
 10464  5070 255485.309   76  807 255598.629 255385.987  0.08%   386 2280s
 10470  5074 255432.617   50  771 255598.629 255385.987  0.08%   386 2285s
 10477  5079 255427.526   65  805 255598.629 255385.987  0.08%   386 2290s
 10483  5083 255444.547   71  817 255598.629 255385.987  0.08%   385 2295s
 10487  5085 255543.518   94  795 255598.629 255385.987  0.08%   385 2300s
 10491  5088 255543.642  156  822 255598.629 255385.987  0.08%   385 2305s
 10498  5093 255439.977   35  788 255598.629 255385.987  0.08%   385 2310s
 10503  5096 255533.278  122  798 255598.629 255385.987  0.08%   385 2315s
 10509  5100 255491.854  101  788 255598.629 255385.987  0.08%   384 2321s
 10513  5103 255494.568  111  830 255598.629 255385.987  0.08%   384 2325s
 10518  5106 255449.941   45  823 255598.629 255385.987  0.08%   384 2330s
 10524  5110 255520.750  136  825 255598.629 255385.987  0.08%   384 2336s
 10529  5113 255529.363   47  822 255598.629 255385.987  0.08%   384 2341s
 10535  5117 255444.875   81  824 255598.629 255385.987  0.08%   384 2345s
 10541  5121 255521.892  147  800 255598.629 255385.987  0.08%   383 2350s
 10543  5123 255438.119   84  823 255598.629 255385.987  0.08%   383 2369s
 10544  5125 255385.987   38  808 255598.629 255385.987  0.08%   394 2370s
 10553  5131 255394.652   42  675 255598.629 255385.987  0.08%   395 2375s
 10563  5136     cutoff   47      255598.629 255385.987  0.08%   395 2380s
 10573  5139 255445.866   52  673 255598.629 255385.987  0.08%   396 2385s
 10585  5147 255487.428   58  639 255598.629 255385.987  0.08%   396 2390s
 10597  5153 255430.043   64  602 255598.629 255385.987  0.08%   397 2395s
 10613  5153     cutoff   72      255598.629 255385.987  0.08%   397 2400s
 10623  5156     cutoff   77      255598.629 255385.987  0.08%   398 2405s
 10639  5153     cutoff   86      255598.629 255385.987  0.08%   398 2410s
 10648  5151 255443.991   91  404 255598.629 255385.987  0.08%   398 2416s
 10663  5150     cutoff   99      255598.629 255385.987  0.08%   399 2420s
 10698  5140 255513.121  117  290 255598.629 255385.987  0.08%   398 2425s
 10731  5130 255535.354  137  126 255598.629 255385.987  0.08%   397 2430s
 10752  5122 255385.987   41  787 255598.629 255385.987  0.08%   397 2436s
 10758  5124 255449.467   44  740 255598.629 255385.987  0.08%   397 2440s
 10768  5127 255517.926   49  595 255598.629 255385.987  0.08%   397 2445s
 10789  5124 255567.327   60  574 255598.629 255385.987  0.08%   397 2450s
 10808  5116 255385.987   41  757 255598.629 255385.987  0.08%   397 2455s
 10815  5121 255408.772   44  675 255598.629 255385.987  0.08%   398 2460s
 10821  5125 255385.987   47  767 255598.629 255385.987  0.08%   398 2465s
 10827  5129 255385.987   50  650 255598.629 255385.987  0.08%   399 2470s
 10835  5132 255391.090   54  762 255598.629 255385.987  0.08%   399 2475s
 10843  5138 255489.258   58  697 255598.629 255385.987  0.08%   400 2480s
 10851  5141 255448.427   62  745 255598.629 255385.987  0.08%   400 2485s
 10857  5143 255442.140   65  731 255598.629 255385.987  0.08%   401 2490s
 10877  5139 255561.743   75  675 255598.629 255385.987  0.08%   402 2496s
 10883  5140 255451.125   78  513 255598.629 255385.987  0.08%   402 2500s
 10889  5140 255532.923   81  600 255598.629 255385.987  0.08%   403 2505s
 10908  5135 255436.252   91  257 255598.629 255385.987  0.08%   403 2510s
 10931  5129     cutoff  102      255598.629 255385.987  0.08%   403 2515s
 10953  5124     cutoff  113      255598.629 255385.987  0.08%   403 2520s
 10973  5117 255481.576  124  180 255598.629 255385.987  0.08%   402 2525s
 11011  5105 255532.381  146  157 255598.629 255385.987  0.08%   402 2530s
 11048  5094 255580.089  168  102 255598.629 255385.987  0.08%   401 2535s
 11055  5092 255595.800   40  577 255598.629 255385.987  0.08%   401 2540s
 11067  5098 255514.750   46  620 255598.629 255385.987  0.08%   401 2545s
 11085  5103 255576.796   56  404 255598.629 255385.987  0.08%   401 2550s
 11096  5096 255385.987   42  795 255598.629 255385.987  0.08%   402 2556s
 11102  5100 255486.331   45  689 255598.629 255385.987  0.08%   402 2561s
 11110  5104     cutoff   49      255598.629 255385.987  0.08%   402 2565s
 11121  5109 255434.379   55  710 255598.629 255385.987  0.08%   403 2570s
 11132  5106     cutoff   60      255598.629 255385.987  0.08%   403 2575s
 11147  5103     cutoff   68      255598.629 255385.987  0.08%   403 2580s
 11168  5097 255477.905   42  752 255598.629 255385.987  0.08%   403 2585s
 11180  5099 255560.485   48  689 255598.629 255385.987  0.08%   403 2590s
 11195  5097 255385.987   44  816 255598.629 255385.987  0.08%   403 2595s
 11204  5101 255506.063   49  712 255598.629 255385.987  0.08%   404 2600s
 11222  5097 255463.360   44  788 255598.629 255385.987  0.08%   404 2606s
 11236  5105 255544.511   54  665 255598.629 255385.987  0.08%   404 2610s
 11246  5103 255390.148   55  704 255598.629 255385.987  0.08%   404 2615s
 11264  5114 255444.531   69  653 255598.629 255385.987  0.08%   404 2620s
 11273  5117 255535.452   79  629 255598.629 255385.987  0.08%   404 2625s
 11290  5125 255456.728   92  371 255598.629 255385.987  0.08%   404 2630s
 11309  5128     cutoff  107      255598.629 255385.987  0.08%   404 2635s
 11328  5131     cutoff  120      255598.629 255385.987  0.08%   405 2640s
 11352  5131 255412.320   55  749 255598.629 255385.987  0.08%   404 2645s
 11370  5143 255431.639   72  707 255598.629 255385.987  0.08%   404 2650s
 11384  5141 255385.987   46  797 255598.629 255385.987  0.08%   404 2658s
 11388  5144 255441.556   50  723 255598.629 255385.987  0.08%   404 2660s
 11408  5154 255515.248   68  664 255598.629 255385.987  0.08%   404 2665s
 11423  5157 255484.547   55  671 255598.629 255385.987  0.08%   404 2675s
 11440  5161 255385.987   59  285 255598.629 255385.987  0.08%   404 2680s
 11459  5171 255398.326   77  295 255598.629 255385.987  0.08%   404 2685s
 11471  5177     cutoff   84      255598.629 255385.987  0.08%   404 2690s
 11495  5193 255458.738  105  229 255598.629 255385.987  0.08%   404 2695s
 11523  5205 255508.617  128  195 255598.629 255385.987  0.08%   403 2700s
 11573  5214     cutoff   54      255598.629 255385.987  0.08%   402 2705s
 11588  5224 255450.305   55  706 255598.629 255385.987  0.08%   402 2710s
 11604  5226 255514.844   46  626 255598.629 255385.987  0.08%   402 2715s
 11616  5225 255390.955   49  807 255598.629 255385.987  0.08%   402 2721s
 11621  5224 255443.880   52  742 255598.629 255385.987  0.08%   403 2725s
 11632  5232 255530.413   57  633 255598.629 255385.987  0.08%   403 2730s
 11643  5237 255496.574   63  729 255598.629 255385.987  0.08%   403 2740s
 11658  5239 255523.152   70  664 255598.629 255385.987  0.08%   403 2745s
 11682  5237 255582.814   83  636 255598.629 255385.987  0.08%   403 2750s
 11692  5230 255396.933   56  517 255598.629 255385.987  0.08%   403 2756s
 11708  5240 255461.858   72  532 255598.629 255385.987  0.08%   403 2760s
 11740  5262 255559.153  104  187 255598.629 255385.987  0.08%   403 2765s
 11752  5260 255459.312   50  750 255598.629 255385.987  0.08%   403 2770s
 11766  5257 255403.328   48  789 255598.629 255385.987  0.08%   403 2775s
 11781  5267 255446.181   63  724 255598.629 255385.987  0.08%   403 2780s
 11793  5263     cutoff   57      255598.629 255385.987  0.08%   404 2786s
 11797  5262     cutoff   61      255598.629 255385.987  0.08%   404 2790s
 11801  5258 255398.105   58  517 255598.629 255385.987  0.08%   405 2798s
 11805  5261 255411.688   62  412 255598.629 255385.987  0.08%   405 2800s
 11826  5270 255485.311   82  639 255598.629 255385.987  0.08%   404 2805s
 11838  5260     cutoff   62      255598.629 255385.987  0.08%   405 2810s
 11840  5257     cutoff   64      255598.629 255385.987  0.08%   406 2816s
 11842  5256 255584.059   66  678 255598.629 255385.987  0.08%   407 2822s
 11845  5254 255565.161   54  747 255598.629 255386.332  0.08%   407 2827s
 11848  5250     cutoff   68      255598.629 255386.492  0.08%   408 2830s
 11864  5253 255517.764   53  429 255598.629 255386.769  0.08%   408 2835s
 11878  5249 255395.614   47  798 255598.629 255388.452  0.08%   408 2840s
 11893  5258 255542.323   61  659 255598.629 255388.452  0.08%   408 2845s
 11924  5254     cutoff   69      255598.629 255388.889  0.08%   407 2851s
 11930  5258 255443.208   60  732 255598.629 255389.315  0.08%   408 2855s
 11948  5270 255481.491   78  689 255598.629 255389.315  0.08%   407 2860s
 11953  5272 255498.568   82  693 255598.629 255389.315  0.08%   407 2865s
 11965  5267     cutoff   71      255598.629 255390.152  0.08%   408 2870s
 11968  5265 255424.495   58  767 255598.629 255391.282  0.08%   409 2876s
 11976  5268 255573.692   65  643 255598.629 255391.282  0.08%   409 2880s
 11989  5268 255493.841   59  747 255598.629 255392.812  0.08%   409 2885s
 12006  5263     cutoff   66      255598.629 255392.812  0.08%   409 2890s
 12024  5259 255446.823   73  737 255598.629 255392.812  0.08%   409 2897s
 12039  5255     cutoff   81      255598.629 255392.812  0.08%   409 2900s
 12048  5259 255489.081   50  709 255598.629 255393.900  0.08%   409 2909s
 12049  5260 255499.466   51  707 255598.629 255393.900  0.08%   409 2910s
 12063  5257 255413.692   43  704 255598.629 255395.681  0.08%   409 2916s
 12080  5268 255498.587   60  619 255598.629 255395.681  0.08%   409 2920s
 12104  5278 255463.180   48  751 255598.629 255396.156  0.08%   408 2926s
 12118  5283 255500.586   56  693 255598.629 255396.156  0.08%   408 2930s
 12138  5282 255443.489   59  757 255598.629 255396.601  0.08%   408 2936s
 12152  5286     cutoff   73      255598.629 255396.601  0.08%   408 2940s
 12158  5282 255411.776   45  758 255598.629 255396.950  0.08%   409 2945s
 12178  5294 255509.149   65  641 255598.629 255396.950  0.08%   409 2950s
 12186  5287     cutoff   76      255598.629 255397.552  0.08%   409 2955s
 12190  5286 255537.624   44  637 255598.629 255398.139  0.08%   410 2960s
 12202  5284 255430.739   64  744 255598.629 255398.518  0.08%   410 2965s
 12214  5284 255585.384   45  640 255598.629 255398.723  0.08%   410 2970s
 12230  5286 255487.972   54  664 255598.629 255398.812  0.08%   410 2975s
 12252  5284     cutoff   78      255598.629 255398.924  0.08%   410 2982s
 12258  5288 255497.792   49  723 255598.629 255399.940  0.08%   410 2985s
 12276  5290 255468.299   48  722 255598.629 255400.004  0.08%   410 2990s
 12290  5287 255434.833   45  802 255598.629 255403.334  0.08%   410 2995s
 12302  5289 255511.795   50  710 255598.629 255403.334  0.08%   411 3000s
 12317  5285     cutoff   54      255598.629 255403.334  0.08%   411 3005s
 12328  5282     cutoff   55      255598.629 255403.335  0.08%   411 3010s
 12348  5289 255439.351   80  403 255598.629 255403.341  0.08%   411 3015s
 12419  5324 255450.275   46  834 255598.629 255404.133  0.08%   410 3021s
 12432  5323 255429.441   46  789 255598.629 255404.940  0.08%   410 3026s
 12450  5329 255565.866   60  644 255598.629 255404.940  0.08%   410 3030s
 12467  5329     cutoff   78      255598.629 255405.000  0.08%   410 3035s
 12474  5320     cutoff   81      255598.629 255407.391  0.07%   410 3041s
 12485  5325 255487.443   54  725 255598.629 255407.492  0.07%   410 3045s
 12493  5321 255419.782   50  790 255598.629 255407.995  0.07%   411 3050s
 12509  5329 255539.003   66  685 255598.629 255407.995  0.07%   411 3055s
 12526  5327     cutoff   51      255598.629 255408.116  0.07%   411 3060s
 12542  5323     cutoff   61      255598.629 255410.651  0.07%   411 3066s
 12544  5323 255431.627   74  527 255598.629 255410.730  0.07%   412 3070s
 12565  5337 255454.041   95  227 255598.629 255410.730  0.07%   411 3075s
 12640  5381 255570.955  168  109 255598.629 255410.730  0.07%   410 3080s
 12671  5386 255436.104   61  353 255598.629 255411.750  0.07%   409 3085s
 12693  5390 255584.515   51  632 255598.629 255411.801  0.07%   409 3093s
 12699  5386 255419.751   63  586 255598.629 255411.806  0.07%   409 3095s
 12737  5411 255512.519  101  200 255598.629 255411.806  0.07%   408 3100s
