Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 6121 rows, 1150 columns and 13766 nonzeros
Model fingerprint: 0x2e1ef4a9
Variable types: 150 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 352164.62500
Presolve removed 77 rows and 37 columns
Presolve time: 0.08s
Presolved: 6044 rows, 1113 columns, 19512 nonzeros
Variable types: 115 continuous, 998 integer (998 binary)

Root relaxation: objective 2.945352e+05, 1866 iterations, 0.11 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

    13    15 303825.333    9  661 304266.877 303785.164  0.16%   373   30s
    57    59 303993.092   39  589 304266.877 303785.164  0.16%   322   35s
   120   112 303816.466    3  692 304266.877 303789.292  0.16%   250   40s
   180   156 303830.026    3  629 304266.877 303799.602  0.15%   262   45s
   252   224     cutoff   62      304266.877 303799.602  0.15%   233   50s
   350   298 304082.086   39  253 304266.877 303800.376  0.15%   200   55s
H  378   314                    304256.47700 303801.480  0.15%   207   59s
   382   320 303977.216   17  563 304256.477 303801.480  0.15%   208   60s
   445   369 304050.679    7  601 304256.477 303812.533  0.15%   207   65s
   486   396 303988.809   14  642 304256.477 303818.268  0.14%   211   70s
   522   418 304177.990   37  478 304256.477 303818.268  0.14%   219   75s
H  552   390                    304206.47700 303821.044  0.13%   215   77s
   578   416 304056.321   29  528 304206.477 303821.044  0.13%   214   80s
   591   426 303849.462   14  697 304206.477 303821.044  0.13%   212   89s
   594   428 303970.715   21  588 304206.477 303821.044  0.13%   211   91s
   604   435 304119.456   59  693 304206.477 303821.044  0.13%   207   95s
   614   441 303936.012   10  699 304206.477 303821.044  0.13%   204  100s
   626   449 303883.744    8  707 304206.477 303821.044  0.13%   200  105s
   633   454 303993.004   43  710 304206.477 303821.044  0.13%   198  110s
   640   459 303952.837   32  693 304206.477 303821.044  0.13%   196  115s
   646   465 303826.496   13  642 304206.477 303821.044  0.13%   222  120s
   677   485 303905.951   28  571 304206.477 303821.044  0.13%   233  125s
   720   494 303856.153   14  677 304206.477 303821.044  0.13%   239  130s
   752   515 304006.478   30  603 304206.477 303821.044  0.13%   247  135s
   807   536 304130.873   58  279 304206.477 303821.044  0.13%   249  140s
   846   533 303956.460   18  667 304206.477 303822.091  0.13%   253  145s
   870   547 304039.670   30  542 304206.477 303822.091  0.13%   262  150s
   896   548 303917.054   17  632 304206.477 303822.107  0.13%   271  155s
   934   572     cutoff   36      304206.477 303822.107  0.13%   277  160s
   997   576 304001.169   23  587 304206.477 303826.499  0.12%   278  165s
  1048   592 303990.340   25  533 304206.477 303826.515  0.12%   282  170s
  1140   615 304186.332   40  287 304206.477 303838.826  0.12%   277  175s
  1172   624 304024.625   26  535 304206.477 303838.826  0.12%   283  180s
  1211   630 303857.390   15  568 304206.477 303842.522  0.12%   293  185s
  1260   648 304000.291   22  598 304206.477 303842.540  0.12%   293  190s
  1302   664 303949.371   21  616 304206.477 303851.544  0.12%   297  195s
  1353   684 303931.476   22  662 304206.477 303851.878  0.12%   298  200s
  1405   706 303956.377   21  677 304206.477 303855.499  0.12%   300  205s
  1440   726 304181.170   40  518 304206.477 303855.499  0.12%   303  210s
  1483   743 304099.557   42  448 304206.477 303855.543  0.12%   305  215s
  1533   760 304053.617   33  538 304206.477 303855.714  0.12%   305  220s
  1613   782 303970.966   23  535 304206.477 303857.411  0.11%   302  225s
  1673   796 304190.668   46  465 304206.477 303858.008  0.11%   297  230s
  1720   815 304173.200   44  430 304206.477 303858.048  0.11%   298  235s
  1775   817 303957.110   18  675 304206.477 303863.667  0.11%   298  240s
  1807   831 303988.460   21  572 304206.477 303872.999  0.11%   299  245s
  1875   849     cutoff   28      304206.477 303873.269  0.11%   298  250s
  1909   862 304059.519   20  577 304206.477 303873.319  0.11%   299  255s
  1936   864     cutoff   21      304206.477 303874.322  0.11%   302  260s
  1992   871 303904.362   15  633 304206.477 303875.929  0.11%   301  266s
  2008   882 304109.262   31  450 304206.477 303875.929  0.11%   302  270s
  2049   908 304111.690   25  523 304206.477 303875.984  0.11%   300  275s
  2098   933     cutoff   27      304206.477 303875.999  0.11%   300  280s
  2154   955 303973.506   15  610 304206.477 303879.484  0.11%   299  285s
  2225  1002 304195.113   43  398 304206.477 303881.112  0.11%   296  290s
  2280  1039 304062.121   34  620 304206.477 303884.622  0.11%   294  296s
  2323  1068 304037.647   22  626 304206.477 303888.852  0.10%   292  300s
  2363  1092 304116.582   26  596 304206.477 303889.826  0.10%   294  305s
  2395  1104 304097.900   27  541 304206.477 303889.840  0.10%   296  314s
  2396  1105 304195.436   28  398 304206.477 303889.840  0.10%   296  315s
  2448  1131 304123.925   38  594 304206.477 303890.408  0.10%   295  320s
  2485  1148 303928.474   17  696 304206.477 303891.992  0.10%   296  325s
  2543  1194 304148.401   36  366 304206.477 303893.735  0.10%   294  330s
  2603  1231 304107.068   29  566 304206.477 303896.019  0.10%   293  335s
  2645  1251     cutoff   41      304206.477 303896.110  0.10%   293  340s
  2687  1283 304054.652   38  502 304206.477 303899.049  0.10%   294  345s
  2755  1333     cutoff   42      304206.477 303900.233  0.10%   292  350s
  2783  1343 304018.560   25  594 304206.477 303900.370  0.10%   294  355s
  2835  1366 304061.951   26  636 304206.477 303902.318  0.10%   296  360s
  2897  1400 304055.712   30  561 304206.477 303904.367  0.10%   295  365s
  2943  1424 304142.315   27  453 304206.477 303906.223  0.10%   296  370s
  3004  1444 303992.210   27  580 304206.477 303907.897  0.10%   296  375s
  3034  1462     cutoff   40      304206.477 303909.363  0.10%   296  380s
  3090  1483 304050.419   19  546 304206.477 303912.755  0.10%   296  385s
  3150  1512     cutoff   23      304206.477 303913.130  0.10%   296  390s
  3224  1546 303982.847   22  528 304206.477 303914.282  0.10%   295  395s
  3265  1569 304069.163   28  517 304206.477 303915.127  0.10%   296  400s
  3342  1606     cutoff   38      304206.477 303916.404  0.10%   294  405s
  3384  1623 303989.963   25  646 304206.477 303917.574  0.09%   296  410s
  3433  1648 304030.577   23  545 304206.477 303917.677  0.09%   296  415s
  3496  1677 304107.330   33  560 304206.477 303918.758  0.09%   296  420s
  3549  1698 304057.239   19  512 304206.477 303921.217  0.09%   297  425s
  3616  1726 304112.529   22  460 304206.477 303922.860  0.09%   296  430s
  3698  1759 304053.519   32  549 304206.477 303923.222  0.09%   295  435s
  3741  1774 304026.849   17  724 304206.477 303924.509  0.09%   296  440s
  3770  1791 304142.204   21  421 304206.477 303925.787  0.09%   298  445s
  3846  1824 303957.863   18  623 304206.477 303926.240  0.09%   297  450s
  3917  1868 304080.740   26  619 304206.477 303926.948  0.09%   296  455s
  3957  1884 304015.344   20  593 304206.477 303927.764  0.09%   297  460s
