Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 4621 rows, 3150 columns and 12707 nonzeros
Model fingerprint: 0x58c595a6
Variable types: 150 continuous, 3000 integer (3000 binary)
Coefficient statistics:
  Matrix range     [3e-04, 2e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 7e+02]
  RHS range        [5e-02, 7e+02]
Found heuristic solution: objective 230759.59600
Presolve removed 136 rows and 688 columns
Presolve time: 0.02s
Presolved: 4485 rows, 2462 columns, 11887 nonzeros
Variable types: 115 continuous, 2347 integer (2347 binary)

Root relaxation: objective 2.113600e+05, 4052 iterations, 0.28 seconds (0.37 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 10455  5332 212716.474   42  698 212873.703 212716.250  0.07%   203 1535s
 10469  5335 212827.341   49  251 212873.703 212716.250  0.07%   203 1540s
 10489  5343 212823.163   59  234 212873.703 212716.250  0.07%   204 1545s
 10522  5343 212820.896   76   94 212873.703 212716.250  0.07%   204 1550s
 10537  5338 212716.250   38  787 212873.703 212716.250  0.07%   204 1556s
 10539  5339 212751.062   39  618 212873.703 212716.250  0.07%   204 1562s
 10543  5342 212806.228   41  507 212873.703 212716.250  0.07%   205 1565s
 10551  5343 212857.435   45  326 212873.703 212716.250  0.07%   205 1570s
 10563  5338 212716.250   38  558 212873.703 212716.250  0.07%   205 1576s
 10568  5339 212730.635   41  540 212873.703 212716.250  0.07%   205 1580s
 10579  5346 212743.109   47  360 212873.703 212716.250  0.07%   206 1585s
 10594  5347 212806.489   54  373 212873.703 212716.250  0.07%   206 1590s
 10615  5340 212716.250   39  714 212873.703 212716.250  0.07%   207 1599s
 10616  5340 212729.203   40  649 212873.703 212716.250  0.07%   207 1600s
 10623  5345 212828.371   43  480 212873.703 212716.250  0.07%   208 1605s
 10628  5346 212842.514   46  480 212873.703 212716.250  0.07%   208 1611s
 10649  5339 212728.242   39  585 212873.703 212716.326  0.07%   208 1615s
 10666  5343 212820.380   48  159 212873.703 212716.326  0.07%   208 1620s
 10673  5339 212721.866   41  619 212873.703 212716.328  0.07%   208 1625s
 10678  5343 212730.555   44  536 212873.703 212716.328  0.07%   209 1630s
 10689  5348 212753.887   49  487 212873.703 212716.328  0.07%   210 1635s
 10703  5356 212752.884   56  445 212873.703 212716.328  0.07%   210 1640s
 10722  5360     cutoff   66      212873.703 212716.328  0.07%   210 1645s
 10742  5360 212784.189   77  246 212873.703 212716.328  0.07%   211 1650s
 10772  5354 212762.812   41  362 212873.703 212716.476  0.07%   211 1655s
 10790  5351     cutoff   50      212873.703 212716.476  0.07%   211 1660s
 10813  5343 212723.775   43  665 212873.703 212716.480  0.07%   212 1666s
 10817  5345 212756.403   45  527 212873.703 212716.480  0.07%   212 1670s
 10827  5350 212762.206   50  548 212873.703 212716.480  0.07%   213 1675s
 10839  5357 212785.970   56  334 212873.703 212716.480  0.07%   213 1680s
 10852  5352     cutoff   43      212873.703 212718.379  0.07%   214 1685s
 10858  5356 212741.984   49  400 212873.703 212718.590  0.07%   214 1690s
 10872  5365 212800.944   62  286 212873.703 212718.590  0.07%   214 1695s
 10890  5368 212776.788   45  354 212873.703 212719.281  0.07%   215 1700s
 10915  5379 212827.054   65  210 212873.703 212719.281  0.07%   215 1705s
 10939  5385 212743.080   45  555 212873.703 212719.297  0.07%   215 1710s
 10958  5397 212806.211   63  253 212873.703 212719.297  0.07%   215 1715s
 10988  5406 212804.848   43  525 212873.703 212724.651  0.07%   215 1720s
 11026  5420 212744.562   46  682 212873.703 212731.747  0.07%   215 1725s
 11061  5435 212739.183   40  482 212873.703 212731.751  0.07%   215 1731s
 11076  5445 212828.125   55  171 212873.703 212731.751  0.07%   215 1735s
 11104  5446 212742.834   43  583 212873.703 212733.387  0.07%   216 1742s
 11112  5451 212759.591   51  462 212873.703 212733.387  0.07%   216 1745s
 11127  5459 212794.193   65  450 212873.703 212733.387  0.07%   216 1750s
 11161  5472 212828.897   61  253 212873.703 212734.260  0.07%   216 1755s
 11184  5477 212794.830   47  599 212873.703 212734.690  0.07%   216 1760s
 11221  5474 212853.539   66  381 212873.703 212734.690  0.07%   216 1765s
 11251  5471 212747.139   41  515 212873.703 212734.698  0.07%   216 1770s
 11273  5475 212815.513   41  463 212873.703 212736.998  0.06%   216 1778s
 11290  5477 212755.177   42  652 212873.703 212737.002  0.06%   217 1781s
 11329  5503 212841.260   77  205 212873.703 212737.002  0.06%   216 1785s
 11372  5513 212829.548   66  438 212873.703 212737.908  0.06%   216 1790s
 11394  5519 212787.191   52  326 212873.703 212737.911  0.06%   216 1795s
 11428  5517 212781.827   49  562 212873.703 212740.264  0.06%   217 1800s
 11454  5523 212770.293   45  604 212873.703 212740.273  0.06%   217 1807s
 11470  5532 212823.131   60  280 212873.703 212740.273  0.06%   217 1810s
 11502  5538 212789.282   56  482 212873.703 212740.627  0.06%   217 1815s
 11537  5549 212749.971   45  668 212873.703 212741.993  0.06%   217 1821s
 11562  5564 212831.887   69  199 212873.703 212741.993  0.06%   217 1825s
 11591  5569     cutoff   63      212873.703 212742.158  0.06%   217 1830s
 11601  5565 212776.140   48  555 212873.703 212742.271  0.06%   218 1836s
 11618  5562 212809.059   51  340 212873.703 212742.395  0.06%   218 1841s
 11641  5566 212807.778   45  272 212873.703 212742.835  0.06%   218 1845s
 11664  5562 212821.501   46  382 212873.703 212743.150  0.06%   219 1850s
 11693  5562 212756.932   46  666 212873.703 212743.259  0.06%   219 1855s
 11720  5580 212830.134   73  148 212873.703 212743.259  0.06%   218 1860s
 11743  5586 212850.229   59  222 212873.703 212744.564  0.06%   219 1865s
 11760  5583 212782.824   48  379 212873.703 212745.867  0.06%   219 1870s
 11793  5596 212775.806   44  628 212873.703 212745.869  0.06%   219 1876s
 11819  5610 212845.148   68  200 212873.703 212745.869  0.06%   219 1880s
 11845  5619 212799.748   56  455 212873.703 212747.141  0.06%   219 1885s
 11885  5624     cutoff   58      212873.703 212747.394  0.06%   219 1890s
 11897  5618     cutoff   50      212873.703 212747.554  0.06%   220 1895s
 11922  5624 212768.276   48  627 212873.703 212747.958  0.06%   220 1900s
 11947  5641 212805.509   73  440 212873.703 212747.958  0.06%   220 1905s
 11986  5656 212782.320   49  581 212873.703 212748.118  0.06%   219 1910s
 12024  5666     cutoff   45      212873.703 212748.132  0.06%   219 1915s
 12054  5666     cutoff   69      212873.703 212748.356  0.06%   219 1920s
 12063  5663 212762.217   47  505 212873.703 212748.426  0.06%   220 1927s
 12099  5679 212832.623   79  318 212873.703 212748.426  0.06%   219 1930s
 12144  5684 212792.148   51  344 212873.703 212749.474  0.06%   219 1935s
 12196  5698 212855.364   54  239 212873.703 212749.521  0.06%   219 1940s
 12203  5692 212762.526   47  552 212873.703 212749.589  0.06%   219 1945s
 12231  5703     cutoff   43      212873.703 212749.597  0.06%   219 1951s
 12264  5715     cutoff   44      212873.703 212749.794  0.06%   219 1955s
 12288  5724 212775.073   41  650 212873.703 212749.865  0.06%   220 1962s
 12302  5733 212794.924   55  497 212873.703 212749.865  0.06%   220 1965s
 12344  5746 212794.956   51  406 212873.703 212749.971  0.06%   220 1970s
 12383  5762 212813.669   48  325 212873.703 212750.114  0.06%   220 1975s
 12418  5759 212803.801   45  553 212873.703 212751.070  0.06%   220 1980s
 12438  5763 212851.967   40  539 212873.703 212751.078  0.06%   220 1985s
 12471  5767 212804.524   46  544 212873.703 212752.545  0.06%   221 1990s
 12500  5775 212778.382   55  529 212873.703 212752.667  0.06%   221 1995s
 12570  5805     cutoff   61      212873.703 212752.705  0.06%   220 2000s
 12598  5806 212787.386   49  367 212873.703 212753.047  0.06%   221 2005s
 12651  5808 212776.775   59  344 212873.703 212753.309  0.06%   221 2010s
 12692  5799 212796.999   50  473 212873.703 212753.920  0.06%   221 2015s
 12727  5804 212773.518   52  508 212873.703 212754.017  0.06%   221 2020s
 12762  5802 212854.215   53  275 212873.703 212754.911  0.06%   222 2025s
 12788  5801 212826.163   66  331 212873.703 212754.923  0.06%   222 2040s
 12811  5799 212789.229   50  502 212873.703 212755.228  0.06%   222 2045s
 12859  5810 212781.649   57  324 212873.703 212755.270  0.06%   222 2051s
 12872  5805 212764.100   41  388 212873.703 212755.412  0.06%   223 2056s
 12892  5814 212821.025   59  191 212873.703 212755.412  0.06%   223 2060s
 12944  5822 212769.827   47  573 212873.703 212755.523  0.06%   223 2065s
 13012  5838 212858.147   63   99 212873.703 212755.979  0.06%   223 2070s
 13065  5835 212781.965   47  546 212873.703 212756.227  0.06%   223 2075s
 13120  5845 212824.836   47  352 212873.703 212756.532  0.06%   223 2080s
 13187  5857 212804.461   57  262 212873.703 212757.744  0.05%   223 2085s
 13274  5884 212767.488   48  564 212873.703 212758.878  0.05%   223 2091s
 13317  5901 212826.045   54  438 212873.703 212758.880  0.05%   223 2095s
 13353  5904     cutoff   58      212873.703 212759.069  0.05%   223 2100s
 13386  5898     cutoff   44      212873.703 212759.730  0.05%   224 2106s
 13398  5905 212827.305   55  409 212873.703 212759.980  0.05%   224 2110s
 13443  5907 212782.916   54  503 212873.703 212760.611  0.05%   224 2116s
 13493  5918     cutoff   54      212873.703 212760.674  0.05%   224 2120s
 13574  5921 212821.498   61  256 212873.703 212761.062  0.05%   224 2125s
 13625  5922 212856.362   48  225 212873.703 212761.307  0.05%   225 2130s
 13642  5919 212820.039   52  251 212873.703 212761.569  0.05%   225 2135s
 13717  5941 212856.712   49  550 212873.703 212762.029  0.05%   225 2140s
 13733  5945 212808.754   60  470 212873.703 212762.227  0.05%   225 2145s
 13807  5969 212838.202   49  493 212873.703 212762.526  0.05%   225 2150s
 13879  5994 212849.252   74  122 212873.703 212762.833  0.05%   225 2155s
 13929  5985 212828.786   42  473 212873.703 212764.399  0.05%   225 2161s
 13950  5983     cutoff   54      212873.703 212764.676  0.05%   225 2165s
 14006  5985 212843.565   72   85 212873.703 212764.991  0.05%   225 2170s
 14126  6022 212824.625   49  471 212873.703 212765.253  0.05%   225 2175s
 14199  6010 212807.994   45  580 212873.703 212766.150  0.05%   224 2181s
 14266  6032 212793.112   45  519 212873.703 212766.673  0.05%   225 2186s
 14363  6058 212797.138   44  484 212873.703 212766.845  0.05%   224 2191s
 14400  6059     cutoff   43      212873.703 212767.105  0.05%   225 2197s
 14414  6058 212809.654   69  248 212873.703 212767.392  0.05%   225 2200s
 14476  6062 212784.265   54  371 212873.703 212767.460  0.05%   225 2205s
 14554  6064 212815.178   67  295 212873.703 212767.489  0.05%   225 2210s
 14670  6097 212825.869   64  390 212873.703 212768.404  0.05%   224 2215s
 14730  6104 212827.226   59  270 212873.703 212768.802  0.05%   224 2220s
 14783  6114 212774.917   45  578 212873.703 212770.059  0.05%   224 2225s
 14843  6121 212821.197   56  547 212873.703 212770.500  0.05%   224 2232s
 14869  6121 212796.608   53  409 212873.703 212770.505  0.05%   224 2235s
 14923  6119 212828.109   52  407 212873.703 212770.800  0.05%   225 2241s
 14983  6125 212841.823   52  467 212873.703 212771.446  0.05%   225 2245s
 15042  6123     cutoff   50      212873.703 212771.765  0.05%   225 2250s
 15092  6123 212807.014   51  567 212873.703 212772.207  0.05%   225 2255s
 15170  6146     cutoff   58      212873.703 212772.311  0.05%   225 2260s
 15269  6146 212812.405   45  581 212873.703 212772.540  0.05%   224 2265s
 15335  6159 212848.604   58  403 212873.703 212772.948  0.05%   224 2270s
 15372  6168 212813.154   51  499 212873.703 212773.068  0.05%   224 2275s
 15435  6188     cutoff   58      212873.703 212773.323  0.05%   224 2280s
 15509  6198 212803.715   45  434 212873.703 212773.888  0.05%   224 2285s
 15579  6215 212847.306   68  117 212873.703 212774.029  0.05%   224 2290s
 15637  6213 212787.235   52  501 212873.703 212774.570  0.05%   224 2295s
 15675  6203 212797.431   52  505 212873.703 212774.724  0.05%   225 2300s
 15775  6235 212830.836   46  382 212873.703 212774.948  0.05%   224 2305s
 15813  6243 212827.899   49  523 212873.703 212775.121  0.05%   224 2310s
 15877  6245 212815.228   54  455 212873.703 212775.489  0.05%   225 2315s
 15933  6258 212852.602   58  244 212873.703 212775.620  0.05%   225 2320s
 15964  6257 212802.020   54  411 212873.703 212775.814  0.05%   225 2325s
 16067  6281 212817.719   45  274 212873.703 212776.145  0.05%   225 2330s
 16136  6295 212812.883   46  263 212873.703 212776.289  0.05%   225 2335s
 16218  6311 212794.409   46  583 212873.703 212776.832  0.05%   225 2340s
H16256  6049                    212873.70281 212776.860  0.05%   225 2344s
 16285  6066 212867.665   75   60 212873.703 212776.901  0.05%   225 2345s
 16356  6072 212872.183   46  276 212873.703 212777.233  0.05%   225 2350s
 16426  6066 212845.259   47  161 212873.703 212777.451  0.05%   225 2355s
 16508  6072 212820.389   54  381 212873.703 212777.835  0.05%   225 2360s
 16546  6068 infeasible   43      212873.703 212778.405  0.04%   225 2365s
 16588  6068 212845.078   63  186 212873.703 212778.744  0.04%   225 2370s
 16657  6074 212866.366   55  267 212873.703 212779.272  0.04%   225 2375s
 16686  6078 212870.097   44  282 212873.703 212779.381  0.04%   226 2380s
 16733  6066 212849.489   64  473 212873.703 212779.392  0.04%   226 2385s
 16796  6061 212787.224   44  644 212873.703 212779.640  0.04%   226 2390s
 16843  6072 212811.120   57  512 212873.703 212779.733  0.04%   226 2395s
 16904  6078 212825.321   50  441 212873.703 212779.809  0.04%   226 2400s
 16998  6100 212814.709   57  406 212873.703 212780.062  0.04%   226 2405s
 17041  6094 212820.496   53  596 212873.703 212780.212  0.04%   226 2410s
 17100  6097 212838.237   69  330 212873.703 212780.231  0.04%   226 2415s
 17140  6099 212843.169   55  552 212873.703 212780.259  0.04%   226 2420s
 17209  6113 212819.745   66  156 212873.703 212780.373  0.04%   226 2425s
 17261  6112 212799.401   47  583 212873.703 212780.669  0.04%   226 2430s
 17361  6137     cutoff   75      212873.703 212780.793  0.04%   226 2435s
 17411  6127 212807.665   53  405 212873.703 212781.072  0.04%   226 2440s
 17483  6151 212836.180   69  382 212873.703 212781.351  0.04%   226 2445s
 17538  6141 212817.300   52  531 212873.703 212781.811  0.04%   226 2450s
 17628  6162 212840.482   57  313 212873.703 212782.280  0.04%   226 2455s
 17679  6156 212790.547   60  315 212873.703 212782.682  0.04%   226 2460s
 17703  6160 212838.182   50  252 212873.703 212782.847  0.04%   226 2480s
 17737  6153 212820.118   58  390 212873.703 212782.956  0.04%   226 2485s
 17795  6153     cutoff   64      212873.703 212782.992  0.04%   226 2490s
 17832  6151 212847.590   57  471 212873.703 212783.204  0.04%   227 2495s
 17861  6140     cutoff   57      212873.703 212783.325  0.04%   227 2500s
 17892  6148 212818.411   54  418 212873.703 212783.411  0.04%   227 2505s
 17923  6148 212788.930   47  614 212873.703 212783.686  0.04%   227 2510s
 17967  6151 212844.801   62  355 212873.703 212783.788  0.04%   227 2515s
 18021  6139 infeasible   59      212873.703 212783.839  0.04%   227 2520s
 18042  6145 212817.974   52  370 212873.703 212783.984  0.04%   227 2527s
 18087  6155     cutoff   44      212873.703 212784.087  0.04%   227 2531s
 18120  6148 212807.822   51  444 212873.703 212784.261  0.04%   227 2535s
 18192  6173 212833.820   72  129 212873.703 212784.280  0.04%   227 2540s
 18240  6187 212818.638   54  375 212873.703 212784.422  0.04%   227 2545s
 18282  6192 212869.755   60  381 212873.703 212784.642  0.04%   227 2551s
 18325  6202 212811.902   51  505 212873.703 212784.731  0.04%   227 2555s
 18362  6217 212830.450   72  359 212873.703 212784.772  0.04%   227 2560s
 18418  6230 212811.489   55  295 212873.703 212784.918  0.04%   226 2566s
 18465  6226 212813.709   60  371 212873.703 212785.080  0.04%   226 2570s
 18505  6217 212803.038   45  644 212873.703 212785.427  0.04%   226 2575s
 18586  6229 212813.187   50  443 212873.703 212785.509  0.04%   226 2580s
 18609  6222     cutoff   52      212873.703 212785.879  0.04%   226 2585s
 18631  6221 212832.452   62  365 212873.703 212786.076  0.04%   227 2590s
 18672  6220 212858.024   51  423 212873.703 212786.341  0.04%   227 2595s
 18707  6212 212797.778   56  549 212873.703 212786.505  0.04%   227 2600s
 18770  6218 212854.246   52  268 212873.703 212786.664  0.04%   227 2605s
 18798  6220 212804.953   60  405 212873.703 212786.769  0.04%   227 2610s
 18848  6223     cutoff   53      212873.703 212787.012  0.04%   227 2615s
 18928  6211 212826.298   51  471 212873.703 212787.136  0.04%   227 2620s
 18974  6213 212797.354   47  563 212873.703 212787.282  0.04%   227 2625s
 19009  6218     cutoff   50      212873.703 212787.421  0.04%   227 2630s
 19051  6220 212821.032   51  554 212873.703 212787.867  0.04%   227 2635s
 19105  6227 212846.890   47  610 212873.703 212787.955  0.04%   227 2640s
 19145  6226 212817.296   46  474 212873.703 212788.185  0.04%   227 2645s
 19222  6231     cutoff   81      212873.703 212788.518  0.04%   227 2650s
 19270  6237 212822.354   47  472 212873.703 212788.730  0.04%   227 2655s
 19307  6231 212803.669   52  566 212873.703 212788.992  0.04%   227 2660s
 19386  6211 212842.674   56  277 212873.703 212789.089  0.04%   227 2665s
 19440  6226 212868.028   96   94 212873.703 212789.262  0.04%   227 2670s
 19506  6224 212855.608   63  246 212873.703 212789.439  0.04%   227 2675s
 19628  6237 212857.092   46  427 212873.703 212789.870  0.04%   226 2680s
 19639  6233     cutoff   48      212873.703 212790.000  0.04%   227 2685s
 19701  6222 212869.395   58  365 212873.703 212790.002  0.04%   227 2690s
 19725  6210 infeasible   61      212873.703 212790.189  0.04%   227 2695s
 19770  6223 212867.731   66  321 212873.703 212790.360  0.04%   227 2700s
 19814  6217     cutoff   53      212873.703 212790.527  0.04%   227 2705s
 19842  6205     cutoff   52      212873.703 212790.615  0.04%   228 2710s
 19879  6214 212855.642   62  356 212873.703 212790.855  0.04%   228 2715s
 19954  6226 212847.892   62  157 212873.703 212791.028  0.04%   227 2720s
 20028  6230     cutoff   53      212873.703 212791.311  0.04%   227 2725s
 20068  6232 212828.416   50  366 212873.703 212791.522  0.04%   227 2730s
 20138  6227     cutoff   53      212873.703 212791.644  0.04%   227 2735s
 20203  6227 212808.697   54  369 212873.703 212791.916  0.04%   227 2740s
 20253  6240 212850.685   55  294 212873.703 212792.238  0.04%   227 2745s
 20291  6245 212828.869   69  495 212873.703 212792.289  0.04%   227 2750s
 20367  6268 212871.218   52  376 212873.703 212792.687  0.04%   227 2755s
 20398  6251 212857.175   70  323 212873.703 212793.073  0.04%   228 2760s
 20452  6258 212863.723   53  248 212873.703 212793.318  0.04%   228 2765s
 20475  6245 212832.487   53  416 212873.703 212793.525  0.04%   228 2770s
 20562  6253 212862.547   51  471 212873.703 212793.683  0.04%   228 2775s
 20586  6247 212806.329   45  640 212873.703 212793.867  0.04%   228 2781s
 20614  6253     cutoff   48      212873.703 212793.890  0.04%   228 2785s
 20661  6259     cutoff   51      212873.703 212794.166  0.04%   228 2790s
 20722  6284 212855.501   71  126 212873.703 212794.260  0.04%   228 2795s
 20748  6273 212851.595   51  346 212873.703 212794.360  0.04%   229 2800s
 20811  6272 212827.296   57  331 212873.703 212794.536  0.04%   229 2805s
 20860  6272 212810.624   55  554 212873.703 212794.794  0.04%   229 2811s
 20889  6279 212856.672   46  608 212873.703 212794.818  0.04%   229 2816s
 20917  6279 212804.403   53  492 212873.703 212794.884  0.04%   229 2820s
 20972  6275 212840.443   56  407 212873.703 212795.024  0.04%   229 2825s
 21024  6262 212869.040   60  210 212873.703 212795.223  0.04%   229 2830s
 21104  6280 212808.814   51  402 212873.703 212795.351  0.04%   229 2835s
 21198  6301     cutoff   48      212873.703 212795.410  0.04%   228 2840s
 21223  6307 212826.773   66  281 212873.703 212795.443  0.04%   228 2845s
 21276  6312 212849.042   55  438 212873.703 212795.574  0.04%   228 2850s
 21316  6305 212854.766   61  236 212873.703 212795.748  0.04%   229 2855s
 21343  6302 212809.146   53  301 212873.703 212795.947  0.04%   229 2862s
 21382  6300 212848.032   58  242 212873.703 212796.074  0.04%   229 2865s
 21431  6297 212842.922   58  331 212873.703 212796.135  0.04%   229 2870s
 21471  6290 212856.585   59  186 212873.703 212796.279  0.04%   229 2875s
 21559  6303 212832.313   54  390 212873.703 212796.404  0.04%   229 2880s
 21630  6296 212849.968   63  173 212873.703 212796.761  0.04%   229 2885s
 21713  6291 212848.135   55  284 212873.703 212797.077  0.04%   229 2890s
 21772  6294     cutoff   53      212873.703 212797.144  0.04%   229 2895s
 21819  6292 212842.747   55  407 212873.703 212797.244  0.04%   229 2900s
 21877  6296 212813.394   45  629 212873.703 212797.265  0.04%   229 2905s
 21927  6296     cutoff   47      212873.703 212797.355  0.04%   229 2910s
 21955  6300 212849.504   67  355 212873.703 212797.449  0.04%   229 2916s
 21996  6309 212846.217   53  294 212873.703 212797.480  0.04%   229 2920s
 22034  6314 212828.273   49  378 212873.703 212797.648  0.04%   229 2925s
 22141  6313 212847.135   53  435 212873.703 212797.935  0.04%   228 2930s
 22222  6319 212873.513   67  212 212873.703 212798.021  0.04%   228 2935s
 22279  6329 212839.629   66  444 212873.703 212798.051  0.04%   228 2940s
 22337  6333 212836.189   52  581 212873.703 212798.144  0.04%   228 2945s
 22431  6340 212858.975   55  239 212873.703 212798.307  0.04%   228 2950s
 22482  6340 212843.983   61  377 212873.703 212798.492  0.04%   228 2955s
 22535  6344 212837.113   56  390 212873.703 212798.588  0.04%   228 2960s
 22596  6347 212815.543   52  310 212873.703 212798.823  0.04%   228 2965s
 22618  6355 212829.138   65  432 212873.703 212798.827  0.04%   228 2986s
 22675  6356 212855.878   52  266 212873.703 212798.882  0.04%   228 2992s
 22710  6356     cutoff   61      212873.703 212799.006  0.04%   228 2995s
 22771  6351 212805.669   50  446 212873.703 212799.176  0.04%   228 3000s
 22860  6358 212853.897   59  242 212873.703 212799.310  0.03%   228 3005s
 22949  6342     cutoff   53      212873.703 212799.688  0.03%   228 3010s
 23010  6341 212842.012   69  382 212873.703 212799.841  0.03%   228 3015s
 23094  6344     cutoff   55      212873.703 212799.956  0.03%   228 3020s
 23148  6339 212809.293   55  545 212873.703 212800.156  0.03%   228 3025s
 23196  6348     cutoff   60      212873.703 212800.166  0.03%   228 3030s
 23270  6347 212812.362   46  643 212873.703 212800.520  0.03%   228 3035s
 23342  6342 212866.288   55  450 212873.703 212800.665  0.03%   228 3041s
 23390  6337 212866.715   58  337 212873.703 212800.798  0.03%   228 3045s
 23470  6360 212852.320   72  189 212873.703 212800.889  0.03%   227 3050s
 23543  6358 212847.621   52  463 212873.703 212801.059  0.03%   227 3056s
 23581  6358     cutoff   68      212873.703 212801.081  0.03%   227 3060s
 23639  6357 212832.935   63  303 212873.703 212801.164  0.03%   227 3065s
 23682  6352 212836.551   51  580 212873.703 212801.279  0.03%   228 3070s
 23778  6350 212851.772   58  390 212873.703 212801.554  0.03%   227 3075s
 23833  6344     cutoff   66      212873.703 212801.695  0.03%   228 3080s
 23887  6330 212873.028   54  196 212873.703 212801.871  0.03%   228 3085s
 23958  6324     cutoff   50      212873.703 212802.026  0.03%   228 3090s
 24005  6323 212835.633   55  283 212873.703 212802.115  0.03%   228 3095s
 24066  6325 212854.760   61  372 212873.703 212802.222  0.03%   228 3100s
 24115  6322     cutoff   55      212873.703 212802.312  0.03%   228 3105s
 24170  6318 212847.475   54  401 212873.703 212802.437  0.03%   228 3110s
 24272  6313 212872.722   59  309 212873.703 212802.656  0.03%   228 3115s
 24351  6298 212817.127   52  335 212873.703 212802.860  0.03%   228 3120s
 24425  6306 212869.944   69  297 212873.703 212803.009  0.03%   228 3125s
 24471  6296     cutoff   51      212873.703 212803.185  0.03%   228 3131s
 24510  6306 212816.378   58  416 212873.703 212803.198  0.03%   228 3135s
 24555  6298 212829.451   45  533 212873.703 212803.496  0.03%   228 3141s
 24568  6297 212857.624   45  526 212873.703 212803.531  0.03%   228 3145s
 24618  6289 212828.519   53  475 212873.703 212803.758  0.03%   228 3150s
 24670  6278     cutoff   63      212873.703 212803.942  0.03%   229 3155s
 24717  6273 212838.040   57  428 212873.703 212803.975  0.03%   229 3160s
 24786  6284 212852.193   49  350 212873.703 212804.062  0.03%   229 3165s
 24831  6268 212871.044   49  121 212873.703 212804.228  0.03%   229 3170s
 24899  6271 212828.886   54  485 212873.703 212804.421  0.03%   229 3175s
 24984  6265     cutoff   63      212873.703 212804.560  0.03%   229 3180s
 25057  6274 212829.030   61  406 212873.703 212804.634  0.03%   229 3185s
 25136  6267 infeasible   64      212873.703 212804.720  0.03%   229 3190s
 25178  6271 212809.396   51  472 212873.703 212804.812  0.03%   229 3195s
 25257  6268 212815.687   57  479 212873.703 212805.035  0.03%   229 3200s
 25339  6280     cutoff   56      212873.703 212805.104  0.03%   229 3205s
 25402  6273 212866.372   60  212 212873.703 212805.124  0.03%   229 3210s
 25437  6268 212850.835   57  255 212873.703 212805.145  0.03%   229 3215s
 25494  6276 212830.552   55  432 212873.703 212805.185  0.03%   229 3220s
 25554  6287 212825.528   61  390 212873.703 212805.237  0.03%   229 3225s
 25609  6290     cutoff   67      212873.703 212805.305  0.03%   229 3230s
 25665  6299 infeasible   63      212873.703 212805.479  0.03%   229 3235s
 25714  6310 212854.491   50  399 212873.703 212805.578  0.03%   229 3240s
 25789  6328     cutoff   54      212873.703 212805.650  0.03%   229 3245s
 25855  6343 212826.653   59  533 212873.703 212805.863  0.03%   229 3250s
 25898  6352 212810.201   52  473 212873.703 212805.894  0.03%   229 3255s
 25954  6354     cutoff   59      212873.703 212806.071  0.03%   229 3260s
 26015  6364 212837.255   64  234 212873.703 212806.186  0.03%   229 3265s
 26068  6371 infeasible   52      212873.703 212806.235  0.03%   229 3270s
 26100  6375     cutoff   57      212873.703 212806.404  0.03%   230 3275s
 26166  6386     cutoff   59      212873.703 212806.696  0.03%   230 3280s
 26231  6410 212852.255   50  345 212873.703 212806.822  0.03%   230 3285s
 26290  6426 212812.772   53  556 212873.703 212806.886  0.03%   230 3290s
 26348  6451     cutoff   54      212873.703 212806.972  0.03%   230 3295s
 26410  6487 212829.981   50  451 212873.703 212807.113  0.03%   229 3300s
 26486  6513 212833.193   56  296 212873.703 212807.319  0.03%   230 3305s
 26530  6525     cutoff   64      212873.703 212807.442  0.03%   230 3310s
 26571  6527 212847.688   58  243 212873.703 212807.531  0.03%   230 3315s
 26652  6557     cutoff   48      212873.703 212807.628  0.03%   230 3320s
 26708  6578 212851.194   49  384 212873.703 212807.744  0.03%   230 3325s
 26786  6620 212826.340   59  352 212873.703 212807.829  0.03%   230 3331s
 26864  6643 212816.965   60  445 212873.703 212807.994  0.03%   230 3335s
 26925  6664 212812.939   50  506 212873.703 212808.183  0.03%   230 3340s
 27028  6678     cutoff   48      212873.703 212808.287  0.03%   229 3345s
 27068  6686 212868.735   53  161 212873.703 212808.420  0.03%   229 3350s
 27105  6686 212855.350   68  319 212873.703 212808.527  0.03%   230 3355s
 27170  6713 212849.134   61  304 212873.703 212808.691  0.03%   230 3360s
 27245  6737 212822.682   54  419 212873.703 212808.837  0.03%   230 3365s
 27282  6733     cutoff   55      212873.703 212808.975  0.03%   230 3370s
 27357  6755 212836.812   54  412 212873.703 212809.063  0.03%   230 3375s
 27426  6772 212831.907   60  443 212873.703 212809.143  0.03%   230 3380s
 27498  6782 212823.110   64  445 212873.703 212809.178  0.03%   230 3385s
 27561  6800     cutoff   54      212873.703 212809.226  0.03%   230 3390s
