Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 4081 rows, 1100 columns and 9466 nonzeros
Model fingerprint: 0xf5a21d67
Variable types: 100 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 252909.03700
Presolve removed 47 rows and 44 columns
Presolve time: 0.06s
Presolved: 4034 rows, 1056 columns, 13286 nonzeros
Variable types: 74 continuous, 982 integer (982 binary)

Root relaxation: objective 2.118770e+05, 1382 iterations, 0.08 seconds (0.09 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  6821  2866 219234.669  114  683 220956.884 219136.392  0.82%   379 1015s
  6836  2876 219456.288  121  681 220956.884 219136.392  0.82%   381 1020s
  6852  2887 219515.839  129  636 220956.884 219136.392  0.82%   384 1025s
  6868  2897 219613.018  137  619 220956.884 219136.392  0.82%   386 1030s
  6888  2907 219620.743  147  591 220956.884 219136.392  0.82%   388 1035s
  6912  2917 220058.555  159  529 220956.884 219136.392  0.82%   391 1040s
  6945  2933 219739.401  176  492 220956.884 219136.392  0.82%   393 1045s
  6979  2946 219882.906  193  421 220956.884 219136.392  0.82%   395 1050s
  7033  2951 220128.439  220  347 220956.884 219136.392  0.82%   395 1055s
  7124  2956 219168.107   90  769 220956.884 219136.415  0.82%   393 1061s
  7138  2965 219663.939   97  558 220956.884 219136.415  0.82%   394 1065s
  7164  2983 219492.682  110  577 220956.884 219136.415  0.82%   396 1070s
  7193  3000 219529.697  125  533 220956.884 219136.415  0.82%   397 1075s
  7269  3014 219828.542  163  436 220956.884 219136.415  0.82%   398 1080s
  7295  3009 219884.702  176  415 220956.884 219136.415  0.82%   398 1090s
  7347  3012 220071.527  202  372 220956.884 219136.415  0.82%   398 1097s
H 7425  2914                    220950.80200 219136.415  0.82%   395 1133s
