Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 40151 rows, 7150 columns and 89997 nonzeros
Model fingerprint: 0x5b53b6fb
Variable types: 5150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [1e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [5e+01, 2e+02]
  RHS range        [2e-01, 3e+02]
Found heuristic solution: objective 8127.8666263
Presolve removed 150 rows and 5301 columns
Presolve time: 0.46s
Presolved: 40001 rows, 1849 columns, 120957 nonzeros
Found heuristic solution: objective 7353.9548934
Variable types: 100 continuous, 1749 integer (1749 binary)
Root relaxation presolved: 1849 rows, 41850 columns, 122806 nonzeros


Root relaxation: objective 6.383064e+03, 4403 iterations, 0.78 seconds (0.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  5680  3119 6759.01941   69  912 6762.17494 6758.71245  0.05%   574 4580s
  5686  3123 6759.76990   75  912 6762.17494 6758.71245  0.05%   574 4585s
  5695  3129 6760.40558   84  857 6762.17494 6758.71245  0.05%   574 4590s
  5705  3134     cutoff   94      6762.17494 6758.71245  0.05%   575 4595s
  5711  3132 6759.29093   75  976 6762.17494 6758.71250  0.05%   576 4603s
  5713  3133 6759.45595   77  889 6762.17494 6758.71250  0.05%   576 4606s
  5720  3138 6760.05103   84  894 6762.17494 6758.71250  0.05%   576 4610s
  5729  3144 6760.47799   93  875 6762.17494 6758.71250  0.05%   576 4615s
  5738  3150 6760.77531  102  856 6762.17494 6758.71250  0.05%   576 4620s
  5752  3159 6761.27596  116  783 6762.17494 6758.71250  0.05%   576 4625s
  5772  3172 6761.74239  136  644 6762.17494 6758.71250  0.05%   575 4630s
  5794  3177 6759.21352   75  973 6762.17494 6758.71342  0.05%   575 4637s
  5797  3179 6759.43131   78  909 6762.17494 6758.71342  0.05%   575 4640s
  5805  3184 6760.09640   86  857 6762.17494 6758.71342  0.05%   575 4645s
  5818  3193 6760.67946   99  826 6762.17494 6758.71342  0.05%   575 4650s
  5830  3199 6761.60685  110  745 6762.17494 6758.71342  0.05%   576 4656s
  5837  3196 6759.06620   67  974 6762.17494 6758.71342  0.05%   577 4664s
  5838  3196 6759.51155   68  915 6762.17494 6758.71342  0.05%   577 4666s
  5842  3197 6760.12103   71  896 6762.17494 6758.71342  0.05%   578 4670s
  5850  3200     cutoff   77      6762.17494 6758.71342  0.05%   578 4675s
  5857  3205 6760.47756   78  883 6762.17494 6758.71342  0.05%   578 4680s
  5863  3209 6760.95003   83  843 6762.17494 6758.71342  0.05%   579 4685s
  5870  3206     cutoff   84      6762.17494 6758.71342  0.05%   579 4690s
  5880  3206     cutoff   89      6762.17494 6758.71342  0.05%   579 4695s
  5892  3202     cutoff   92      6762.17494 6758.71342  0.05%   580 4700s
  5898  3200 6759.10222   67  978 6762.17494 6758.72269  0.05%   581 4708s
  5901  3202 6759.21948   70  913 6762.17494 6758.72269  0.05%   580 4710s
  5908  3207 6760.48304   77  858 6762.17494 6758.72269  0.05%   581 4716s
  5915  3212 6760.98758   84  817 6762.17494 6758.72269  0.05%   581 4720s
  5928  3218 6761.47873   96  734 6762.17494 6758.72269  0.05%   581 4725s
  5942  3216 6758.92737   64  992 6762.17494 6758.72306  0.05%   582 4736s
  5947  3219 6759.05293   69  933 6762.17494 6758.72306  0.05%   582 4740s
  5955  3224 6759.90289   77  878 6762.17494 6758.72306  0.05%   582 4745s
  5965  3231 6760.17124   87  846 6762.17494 6758.72306  0.05%   582 4750s
  5978  3240 6760.45656  100  772 6762.17494 6758.72306  0.05%   582 4755s
  5982  3242 6760.62740  104  770 6762.17494 6758.72306  0.05%   582 4761s
  5985  3244 6761.11081  107  760 6762.17494 6758.72306  0.05%   582 4768s
  5988  3246 6761.15107  110  753 6762.17494 6758.72306  0.05%   582 4772s
  5993  3248     cutoff  115      6762.17494 6758.72306  0.05%   583 4776s
  5997  3244     cutoff  115      6762.17494 6758.72306  0.05%   583 4780s
  6000  3243 6759.23131   64 1027 6762.17494 6758.73450  0.05%   585 4787s
  6004  3246 6759.42256   68  923 6762.17494 6758.73450  0.05%   585 4790s
  6011  3251 6760.02847   75  906 6762.17494 6758.73450  0.05%   585 4795s
  6012  3251 6760.33930   76  897 6762.17494 6758.73450  0.05%   585 4814s
  6014  3253 6760.63342   78  895 6762.17494 6758.73450  0.05%   585 4816s
  6019  3256 6761.42332   83  863 6762.17494 6758.73450  0.05%   585 4820s
  6025  3258 6762.01771   88  828 6762.17494 6758.73450  0.05%   586 4825s
  6031  3254 6758.84048   62 1000 6762.17494 6758.73492  0.05%   587 4834s
  6032  3255 6758.89550   63  963 6762.17494 6758.73492  0.05%   587 4835s
  6039  3259 6759.26477   70  918 6762.17494 6758.73492  0.05%   587 4840s
  6046  3264 6760.21935   77  892 6762.17494 6758.73492  0.05%   588 4845s
  6054  3269 6760.75900   85  841 6762.17494 6758.73492  0.05%   588 4850s
  6061  3274 6761.56212   92  759 6762.17494 6758.73492  0.05%   589 4855s
  6070  3272     cutoff   96      6762.17494 6758.73492  0.05%   589 4860s
  6078  3271 6762.05620   96  684 6762.17494 6758.73492  0.05%   590 4865s
  6085  3264 6758.95802   62 1004 6762.17494 6758.74200  0.05%   591 4875s
  6092  3269 6759.22578   69  912 6762.17494 6758.74200  0.05%   591 4880s
  6100  3274 6759.87216   77  868 6762.17494 6758.74200  0.05%   591 4885s
  6110  3281 6760.88664   87  843 6762.17494 6758.74200  0.05%   591 4890s
  6118  3285 6761.96851   95  721 6762.17494 6758.74200  0.05%   592 4895s
  6127  3283 6758.90191   66  990 6762.17494 6758.74204  0.05%   592 4902s
  6131  3286 6759.10259   70  916 6762.17494 6758.74204  0.05%   592 4905s
  6139  3291 6760.05539   78  863 6762.17494 6758.74204  0.05%   593 4910s
  6146  3296 6761.18004   85  833 6762.17494 6758.74204  0.05%   593 4915s
  6165  3306     cutoff  104      6762.17494 6758.74204  0.05%   592 4920s
  6169  3303 6758.89321   66 1001 6762.17494 6758.74788  0.05%   593 4925s
  6175  3307 6758.98858   70  894 6762.17494 6758.74788  0.05%   593 4930s
  6181  3311 6759.14663   72  860 6762.17494 6758.74788  0.05%   594 4935s
  6192  3318 6759.22273   79  859 6762.17494 6758.74788  0.05%   594 4940s
  6205  3327 6759.36943   91  797 6762.17494 6758.74788  0.05%   594 4945s
  6226  3341 6759.69787  109  703 6762.17494 6758.74788  0.05%   593 4950s
  6242  3352 6760.19500  119  652 6762.17494 6758.74788  0.05%   593 4955s
  6266  3366 6760.46428  139  634 6762.17494 6758.74788  0.05%   592 4960s
  6297  3386 6760.80784  166  552 6762.17494 6758.74788  0.05%   590 4965s
  6339  3410     cutoff  193      6762.17494 6758.74788  0.05%   588 4970s
  6394  3418 6758.98679   63 1021 6762.17494 6758.74789  0.05%   584 4979s
  6396  3419 6759.02851   65  929 6762.17494 6758.74789  0.05%   584 4980s
  6404  3425 6759.63445   73  844 6762.17494 6758.74789  0.05%   585 4985s
  6413  3431 6760.30140   82  808 6762.17494 6758.74789  0.05%   585 4990s
  6423  3437 6760.65842   92  793 6762.17494 6758.74789  0.05%   585 4995s
  6436  3446 6761.31384  105  736 6762.17494 6758.74789  0.05%   585 5000s
  6447  3453 6761.63105  116  688 6762.17494 6758.74789  0.05%   585 5005s
  6459  3453 6758.88422   63 1021 6762.17494 6758.77051  0.05%   585 5012s
  6464  3457 6759.70229   68  936 6762.17494 6758.77051  0.05%   585 5015s
  6471  3461 6760.39023   75  882 6762.17494 6758.77051  0.05%   585 5020s
  6481  3468 6760.74694   85  857 6762.17494 6758.77051  0.05%   586 5025s
  6494  3477 6761.51502   98  764 6762.17494 6758.77051  0.05%   586 5030s
  6506  3485 6761.87308  110  688 6762.17494 6758.77051  0.05%   586 5035s
  6524  3489 6759.25627   65  994 6762.17494 6758.77061  0.05%   586 5045s
  6533  3495 6759.75252   74  901 6762.17494 6758.77061  0.05%   586 5050s
  6541  3500 6760.47353   82  835 6762.17494 6758.77061  0.05%   586 5055s
  6551  3505     cutoff   92      6762.17494 6758.77061  0.05%   587 5060s
  6558  3503     cutoff   95      6762.17494 6758.77061  0.05%   587 5065s
  6562  3502 6759.22489   65 1000 6762.17494 6758.79076  0.05%   588 5072s
  6567  3505 6759.59675   70  910 6762.17494 6758.79076  0.05%   588 5075s
  6574  3510 6760.93860   77  863 6762.17494 6758.79076  0.05%   588 5080s
  6585  3517 6761.81799   88  823 6762.17494 6758.79076  0.05%   588 5085s
  6597  3511 6758.90806   65 1005 6762.17494 6758.79115  0.05%   588 5094s
  6598  3512 6759.01435   66  931 6762.17494 6758.79115  0.05%   589 5095s
  6604  3516 6759.13904   69  907 6762.17494 6758.79115  0.05%   589 5100s
  6609  3519 6759.88259   71  871 6762.17494 6758.79115  0.05%   589 5106s
  6613  3522 6759.29757   73  858 6762.17494 6758.79115  0.05%   590 5111s
  6618  3525 6759.38874   76  850 6762.17494 6758.79115  0.05%   590 5115s
  6623  3529 6760.01204   78  849 6762.17494 6758.79115  0.05%   590 5121s
  6629  3533 6759.59906   81  842 6762.17494 6758.79115  0.05%   590 5125s
  6637  3538 6760.03985   85  850 6762.17494 6758.79115  0.05%   591 5131s
  6642  3541 6759.73555   88  831 6762.17494 6758.79115  0.05%   591 5135s
  6649  3546 6760.05340   91  807 6762.17494 6758.79115  0.05%   591 5140s
  6655  3550 6760.41014   94  801 6762.17494 6758.79115  0.05%   592 5146s
  6659  3553 6760.23088   96  796 6762.17494 6758.79115  0.05%   592 5150s
  6663  3554 6760.40139   98  811 6762.17494 6758.79115  0.05%   592 5155s
  6671  3558 6760.42283  102  781 6762.17494 6758.79115  0.05%   592 5160s
  6677  3562 6760.52500  105  763 6762.17494 6758.79115  0.05%   593 5165s
  6683  3566 6760.70113  108  766 6762.17494 6758.79115  0.05%   593 5171s
  6690  3570 6760.24505  112  725 6762.17494 6758.79115  0.05%   593 5175s
  6699  3576 6760.68879  116  704 6762.17494 6758.79115  0.05%   593 5180s
  6712  3585 6760.40265  123  663 6762.17494 6758.79115  0.05%   593 5185s
  6722  3588 6760.44221  128  638 6762.17494 6758.79115  0.05%   594 5190s
  6735  3594 6761.01243  134  656 6762.17494 6758.79115  0.05%   594 5195s
  6746  3602 6760.61996  140  624 6762.17494 6758.79115  0.05%   594 5200s
  6761  3608 6761.49435  147  532 6762.17494 6758.79115  0.05%   594 5205s
  6771  3606     cutoff  152      6762.17494 6758.79115  0.05%   594 5210s
  6780  3606 6760.74176  157  588 6762.17494 6758.79115  0.05%   594 5215s
  6791  3612 6761.42329  162  514 6762.17494 6758.79115  0.05%   595 5220s
  6807  3613     cutoff  170      6762.17494 6758.79115  0.05%   595 5225s
  6823  3612     cutoff  178      6762.17494 6758.79115  0.05%   595 5230s
  6841  3607 6761.78356  188  339 6762.17494 6758.79115  0.05%   594 5235s
  6845  3604 6759.17906   74  953 6762.17494 6758.79118  0.05%   595 5241s
  6848  3606 6759.34442   76  867 6762.17494 6758.79118  0.05%   596 5245s
  6852  3608 6761.92200   77  851 6762.17494 6758.79118  0.05%   596 5252s
  6854  3610 6761.30074   77  873 6762.17494 6758.79118  0.05%   597 5255s
  6860  3610 6759.50848   77  891 6762.17494 6758.79118  0.05%   597 5260s
  6867  3608     cutoff   79      6762.17494 6758.79118  0.05%   598 5267s
  6869  3608     cutoff   79      6762.17494 6758.79118  0.05%   598 5271s
  6874  3609 6761.95664   82  831 6762.17494 6758.79118  0.05%   599 5275s
  6880  3603     cutoff   84      6762.17494 6758.79118  0.05%   599 5280s
  6888  3600     cutoff   86      6762.17494 6758.79118  0.05%   599 5285s
  6890  3602 6759.05850   66  891 6762.17494 6758.79123  0.05%   600 5291s
  6895  3605 6759.49270   71  883 6762.17494 6758.79123  0.05%   600 5295s
  6903  3610 6759.91432   79  851 6762.17494 6758.79123  0.05%   600 5300s
  6910  3615 6760.51803   86  831 6762.17494 6758.79123  0.05%   601 5305s
  6923  3624 6761.02996   99  785 6762.17494 6758.79123  0.05%   600 5310s
  6939  3634 6761.42335  115  723 6762.17494 6758.79123  0.05%   600 5315s
  6949  3634 6759.76503   74  974 6762.17494 6758.79729  0.05%   601 5326s
  6953  3637 6760.31434   78  898 6762.17494 6758.79729  0.05%   602 5330s
  6960  3641 6760.97842   85  869 6762.17494 6758.79729  0.05%   602 5335s
  6968  3647 6761.48206   93  806 6762.17494 6758.79729  0.05%   602 5340s
  6980  3649     cutoff  103      6762.17494 6758.79729  0.05%   602 5345s
  6985  3648 6761.78401  103  708 6762.17494 6758.79729  0.05%   602 5352s
  6991  3651 6761.90332  109  722 6762.17494 6758.79729  0.05%   602 5355s
  7010  3649 6759.02927   63 1022 6762.17494 6758.80388  0.05%   602 5363s
  7013  3651 6759.16727   66  962 6762.17494 6758.80388  0.05%   602 5365s
  7014  3651 6759.20113   67  935 6762.17494 6758.80388  0.05%   602 5389s
  7015  3652 6759.30477   68  906 6762.17494 6758.80388  0.05%   602 5390s
  7020  3655 6760.33156   73  883 6762.17494 6758.80388  0.05%   602 5395s
  7028  3661 6761.16938   81  834 6762.17494 6758.80388  0.05%   602 5400s
  7035  3665 6762.05245   88  769 6762.17494 6758.80388  0.05%   603 5405s
  7041  3661 6761.56172   87  780 6762.17494 6758.80388  0.05%   603 5410s
  7053  3660     cutoff   94      6762.17494 6758.80388  0.05%   603 5416s
  7055  3660 6759.12341   68  979 6762.17494 6758.80402  0.05%   604 5426s
  7060  3663 6759.98709   73  901 6762.17494 6758.80402  0.05%   604 5430s
  7068  3668 6760.52632   81  827 6762.17494 6758.80402  0.05%   605 5435s
  7077  3672 6761.09866   89  806 6762.17494 6758.80402  0.05%   604 5440s
  7087  3675     cutoff   98      6762.17494 6758.80402  0.05%   605 5445s
  7094  3672 6759.09989   68  956 6762.17494 6758.81217  0.05%   606 5456s
  7101  3676 6759.41580   71  896 6762.17494 6758.81217  0.05%   606 5460s
  7106  3680 6759.85817   73  895 6762.17494 6758.81217  0.05%   606 5465s
  7111  3683 6759.79807   76  871 6762.17494 6758.81217  0.05%   607 5470s
  7116  3686 6761.68800   78  824 6762.17494 6758.81217  0.05%   607 5475s
  7122  3689 6761.08373   81  799 6762.17494 6758.81217  0.05%   608 5480s
  7129  3693 6760.81656   84  821 6762.17494 6758.81217  0.05%   608 5485s
  7146  3704 6761.33602   98  753 6762.17494 6758.81217  0.05%   608 5490s
  7156  3705 6761.58765  101  714 6762.17494 6758.81217  0.05%   608 5495s
  7169  3712     cutoff  110      6762.17494 6758.81217  0.05%   608 5500s
  7175  3708 6759.48524   63  980 6762.17494 6758.81264  0.05%   609 5508s
  7179  3710 6759.63429   67  873 6762.17494 6758.81264  0.05%   609 5510s
  7186  3715 6760.40547   74  852 6762.17494 6758.81264  0.05%   609 5515s
  7193  3720 6761.40227   81  783 6762.17494 6758.81264  0.05%   609 5520s
  7203  3720     cutoff   88      6762.17494 6758.81264  0.05%   610 5525s
  7205  3720 6759.60853   63  984 6762.17494 6758.81470  0.05%   610 5531s
  7211  3724 6760.08580   69  919 6762.17494 6758.81470  0.05%   610 5535s
  7218  3728 6761.21892   76  823 6762.17494 6758.81470  0.05%   611 5541s
  7222  3731 6761.92086   80  781 6762.17494 6758.81470  0.05%   611 5545s
  7229  3728 6758.88745   66 1013 6762.17494 6758.82420  0.05%   612 5551s
  7235  3732 6759.07541   72  936 6762.17494 6758.82420  0.05%   612 5555s
  7240  3735 6760.33791   77  907 6762.17494 6758.82420  0.05%   612 5560s
  7252  3743 6760.75168   89  861 6762.17494 6758.82420  0.05%   612 5565s
  7264  3751 6761.39737  101  763 6762.17494 6758.82420  0.05%   612 5570s
  7272  3750     cutoff  106      6762.17494 6758.82420  0.05%   612 5575s
  7275  3748 6758.97209   67  977 6762.17494 6758.82425  0.05%   613 5582s
  7277  3750 6759.05872   69  925 6762.17494 6758.82425  0.05%   613 5585s
  7283  3754 6760.60136   75  892 6762.17494 6758.82425  0.05%   613 5590s
  7292  3762 6761.12369   84  827 6762.17494 6758.82425  0.05%   613 5595s
  7307  3777 6761.76427   99  732 6762.17494 6758.82425  0.05%   613 5600s
  7316  3778 6759.58017   67  995 6762.17494 6758.82536  0.05%   614 5610s
  7324  3786 6760.73398   75  889 6762.17494 6758.82536  0.05%   614 5615s
  7336  3798 6761.07998   87  834 6762.17494 6758.82536  0.05%   614 5620s
  7346  3806     cutoff   97      6762.17494 6758.82536  0.05%   614 5625s
  7354  3806 6759.25987   78  949 6762.17494 6758.82616  0.05%   614 5632s
  7356  3808 6759.45868   80  878 6762.17494 6758.82616  0.05%   615 5635s
  7361  3813 6760.40830   85  805 6762.17494 6758.82616  0.05%   615 5640s
  7367  3819 6761.45820   91  780 6762.17494 6758.82616  0.05%   615 5645s
  7374  3826 6761.97241   98  738 6762.17494 6758.82616  0.05%   615 5650s
  7385  3825 6759.67938   81  930 6762.17494 6758.82621  0.05%   616 5658s
  7388  3828 6759.74457   84  901 6762.17494 6758.82621  0.05%   616 5660s
  7397  3837 6760.68333   93  810 6762.17494 6758.82621  0.05%   616 5665s
  7406  3842 6761.53901   99  750 6762.17494 6758.82621  0.05%   616 5670s
  7419  3851 6762.05144  110  664 6762.17494 6758.82621  0.05%   616 5675s
  7424  3849 6759.79693   78  942 6762.17494 6758.82717  0.05%   617 5682s
  7428  3851 6759.99887   79  901 6762.17494 6758.82717  0.05%   617 5685s
  7435  3858 6760.60366   84  874 6762.17494 6758.82717  0.05%   617 5690s
  7441  3864 6761.04310   87  834 6762.17494 6758.82717  0.05%   617 5695s
  7449  3866     cutoff   88      6762.17494 6758.82717  0.05%   618 5700s
  7456  3869     cutoff   91      6762.17494 6758.82717  0.05%   618 5705s
  7462  3871 6761.67163   91  823 6762.17494 6758.82717  0.05%   619 5710s
  7469  3874 6761.91681   95  771 6762.17494 6758.82717  0.05%   619 5715s
  7479  3872     cutoff   97      6762.17494 6758.82717  0.05%   619 5720s
  7484  3871 6759.33843   81  952 6762.17494 6758.82924  0.05%   620 5727s
  7488  3875 6759.73318   85  872 6762.17494 6758.82924  0.05%   620 5730s
  7495  3882 6761.02974   92  837 6762.17494 6758.82924  0.05%   620 5735s
  7502  3883 6761.18764   94  813 6762.17494 6758.82924  0.05%   621 5740s
  7506  3883 6761.90006   96  770 6762.17494 6758.82924  0.05%   621 5745s
  7514  3883 6761.67438   95  803 6762.17494 6758.82924  0.05%   622 5750s
  7519  3880     cutoff   95      6762.17494 6758.82924  0.05%   622 5755s
  7521  3882 6759.04517   65  967 6762.17494 6758.83104  0.05%   623 5760s
  7527  3888 6759.62823   71  905 6762.17494 6758.83104  0.05%   623 5765s
  7534  3895 6760.40624   78  852 6762.17494 6758.83104  0.05%   623 5770s
  7544  3903     cutoff   88      6762.17494 6758.83104  0.05%   624 5775s
  7550  3901 6758.98217   64  993 6762.17494 6758.83331  0.05%   624 5783s
  7552  3903 6758.99679   66  950 6762.17494 6758.83331  0.05%   624 5785s
  7557  3908 6759.37213   68  901 6762.17494 6758.83331  0.05%   625 5790s
  7565  3916 6760.35609   75  891 6762.17494 6758.83331  0.05%   625 5795s
  7568  3917 6759.90624   75  882 6762.17494 6758.83331  0.05%   625 5800s
  7571  3920 6760.18624   77  882 6762.17494 6758.83331  0.05%   626 5805s
  7576  3925 6760.36321   79  878 6762.17494 6758.83331  0.05%   626 5810s
  7582  3930 6761.12054   81  845 6762.17494 6758.83331  0.05%   627 5816s
  7586  3934 6760.71675   82  866 6762.17494 6758.83331  0.05%   627 5820s
  7590  3938 6760.79665   84  854 6762.17494 6758.83331  0.05%   628 5825s
  7594  3942 6761.11690   85  822 6762.17494 6758.83331  0.05%   628 5830s
  7598  3946 6761.27079   88  810 6762.17494 6758.83331  0.05%   629 5835s
  7610  3957 6761.55030   97  768 6762.17494 6758.83331  0.05%   629 5840s
  7620  3965 6762.15988  107  692 6762.17494 6758.83331  0.05%   629 5845s
  7625  3962 6759.57640   64 1000 6762.17494 6758.84069  0.05%   630 5853s
  7627  3964 6760.69247   66  958 6762.17494 6758.84069  0.05%   630 5855s
  7633  3970 6761.72945   72  895 6762.17494 6758.84069  0.05%   630 5861s
  7637  3974 6762.03076   76  831 6762.17494 6758.84069  0.05%   631 5865s
  7647  3974 6759.00182   63  975 6762.17494 6758.84614  0.05%   631 5871s
  7650  3977 6759.25887   65  913 6762.17494 6758.84614  0.05%   631 5875s
  7659  3986 6759.35890   69  903 6762.17494 6758.84614  0.05%   631 5880s
  7665  3992 6759.83096   72  899 6762.17494 6758.84614  0.05%   632 5885s
  7671  3996 6760.32942   75  894 6762.17494 6758.84614  0.05%   632 5890s
  7679  4004 6761.07018   79  833 6762.17494 6758.84614  0.05%   632 5895s
  7688  4013 6760.58788   84  826 6762.17494 6758.84614  0.05%   632 5900s
  7697  4021 6761.39829   88  787 6762.17494 6758.84614  0.05%   632 5905s
  7706  4029 6761.12391   93  773 6762.17494 6758.84614  0.05%   633 5910s
  7714  4037 6761.31447   97  753 6762.17494 6758.84614  0.05%   633 5915s
  7720  4041 6761.84088  100  731 6762.17494 6758.84614  0.05%   633 5920s
  7728  4049 6761.20680  104  738 6762.17494 6758.84614  0.05%   633 5925s
  7740  4060 6761.33058  110  712 6762.17494 6758.84614  0.05%   634 5930s
  7747  4061 6761.35168  114  703 6762.17494 6758.84614  0.05%   634 5935s
  7754  4064     cutoff  117      6762.17494 6758.84614  0.05%   634 5940s
  7768  4066     cutoff  124      6762.17494 6758.84614  0.05%   634 5945s
  7785  4065 6759.36312   63  997 6762.17494 6758.84710  0.05%   634 5954s
  7786  4066 6759.47414   64  954 6762.17494 6758.84710  0.05%   634 5955s
  7791  4071 6760.38597   69  869 6762.17494 6758.84710  0.05%   634 5960s
  7800  4080 6760.96562   78  843 6762.17494 6758.84710  0.05%   635 5965s
  7809  4089 6761.99957   87  766 6762.17494 6758.84710  0.05%   635 5970s
  7818  4085     cutoff   87      6762.17494 6758.84710  0.05%   635 5975s
  7819  4086 6759.18639   63  993 6762.17494 6758.84934  0.05%   635 5980s
  7825  4092 6759.77270   69  883 6762.17494 6758.84934  0.05%   635 5985s
  7835  4100     cutoff   79      6762.17494 6758.84934  0.05%   636 5991s
  7844  4103 6761.81201   82  817 6762.17494 6758.84934  0.05%   636 5995s
  7849  4102 6759.05310   64 1018 6762.17494 6758.84934  0.05%   636 6002s
  7852  4105 6759.46408   67  928 6762.17494 6758.84934  0.05%   636 6005s
  7859  4112 6760.96486   74  881 6762.17494 6758.84934  0.05%   636 6011s
  7866  4119 6761.38006   81  865 6762.17494 6758.84934  0.05%   636 6015s
  7874  4121     cutoff   86      6762.17494 6758.84934  0.05%   637 6021s
  7877  4120     cutoff   85      6762.17494 6758.84934  0.05%   637 6025s
  7879  4120 6758.97717   64 1017 6762.17494 6758.84937  0.05%   638 6030s
  7885  4126 6759.32392   70  908 6762.17494 6758.84937  0.05%   638 6035s
  7890  4131 6760.63599   75  877 6762.17494 6758.84937  0.05%   638 6040s
  7897  4138 6762.05350   82  780 6762.17494 6758.84937  0.05%   638 6045s
  7904  4135 6759.02339   63 1032 6762.17494 6758.84944  0.05%   639 6055s
  7909  4140 6759.52759   68  952 6762.17494 6758.84944  0.05%   639 6060s
  7917  4148 6760.48812   76  872 6762.17494 6758.84944  0.05%   639 6065s
  7924  4155 6761.41534   83  842 6762.17494 6758.84944  0.05%   639 6070s
  7931  4158 6761.79939   87  807 6762.17494 6758.84944  0.05%   640 6075s
  7939  4158 6759.21114   63 1005 6762.17494 6758.85129  0.05%   640 6083s
  7941  4160 6759.79604   65  945 6762.17494 6758.85129  0.05%   640 6087s
  7946  4165 6760.09376   70  942 6762.17494 6758.85129  0.05%   640 6090s
  7955  4174 6760.84787   79  886 6762.17494 6758.85129  0.05%   641 6096s
  7961  4180 6761.29298   85  856 6762.17494 6758.85129  0.05%   641 6100s
  7972  4191 6761.70844   96  731 6762.17494 6758.85129  0.05%   641 6107s
  7976  4193 6762.01753   99  611 6762.17494 6758.85129  0.05%   641 6110s
  7981  4191 6760.29272   64  964 6762.17494 6758.85137  0.05%   642 6118s
  7982  4192 6760.31221   65  931 6762.17494 6758.85137  0.05%   642 6123s
  7985  4195 6760.45957   68  916 6762.17494 6758.85137  0.05%   642 6125s
  7990  4198 6761.13819   72  862 6762.17494 6758.85137  0.05%   642 6130s
  8005  4210     cutoff   87      6762.17494 6758.85137  0.05%   642 6135s
  8016  4221 6762.07628   97  662 6762.17494 6758.85137  0.05%   641 6141s
  8021  4218 6759.28647   64  976 6762.17494 6758.86047  0.05%   642 6148s
  8022  4219 6759.45963   65  929 6762.17494 6758.86047  0.05%   642 6150s
  8027  4224 6760.52487   70  845 6762.17494 6758.86047  0.05%   642 6156s
  8035  4232 6760.29343   72  875 6762.17494 6758.86047  0.05%   642 6160s
  8042  4239 6761.31042   76  826 6762.17494 6758.86047  0.05%   643 6166s
  8049  4244 6761.87225   81  774 6762.17494 6758.86047  0.05%   643 6170s
  8060  4243     cutoff   84      6762.17494 6758.86047  0.05%   643 6175s
  8065  4242 6759.31024   69  960 6762.17494 6758.86174  0.05%   644 6184s
  8066  4243 6759.32124   70  931 6762.17494 6758.86174  0.05%   644 6185s
  8071  4248 6759.69942   73  898 6762.17494 6758.86174  0.05%   644 6190s
  8079  4256 6760.06346   77  868 6762.17494 6758.86174  0.05%   644 6195s
  8090  4267 6760.39148   85  832 6762.17494 6758.86174  0.05%   644 6200s
  8101  4278 6760.55271   92  807 6762.17494 6758.86174  0.05%   644 6205s
  8114  4291 6760.83981  104  747 6762.17494 6758.86174  0.05%   644 6210s
  8134  4311 6761.20653  122  654 6762.17494 6758.86174  0.05%   643 6215s
  8147  4323 6761.54244  132  574 6762.17494 6758.86174  0.05%   643 6220s
  8172  4328 6759.56366   69  961 6762.17494 6758.86177  0.05%   643 6231s
  8178  4332     cutoff   75      6762.17494 6758.86177  0.05%   643 6237s
  8185  4339 6760.49891   81  831 6762.17494 6758.86177  0.05%   643 6240s
  8194  4344     cutoff   89      6762.17494 6758.86177  0.05%   643 6245s
  8200  4344 6759.01040   65 1008 6762.17494 6758.86181  0.05%   644 6253s
  8204  4348 6759.07437   69  944 6762.17494 6758.86181  0.05%   644 6255s
  8211  4355 6759.61631   76  893 6762.17494 6758.86181  0.05%   644 6260s
  8217  4361 6760.92756   82  843 6762.17494 6758.86181  0.05%   644 6266s
  8224  4366 6761.24526   88  807 6762.17494 6758.86181  0.05%   644 6270s
  8228  4364 6761.77818   87  800 6762.17494 6758.86181  0.05%   645 6275s
  8231  4363 6759.33701   65  976 6762.17494 6758.86235  0.05%   646 6284s
  8232  4364 6759.42493   66  894 6762.17494 6758.86235  0.05%   646 6285s
  8237  4369 6759.69274   71  889 6762.17494 6758.86235  0.05%   646 6290s
  8245  4377 6760.73335   79  842 6762.17494 6758.86235  0.05%   646 6295s
  8256  4387 6761.53490   90  758 6762.17494 6758.86235  0.05%   646 6300s
  8272  4397     cutoff  104      6762.17494 6758.86235  0.05%   645 6305s
  8275  4396 6759.08943   65  998 6762.17494 6758.86488  0.05%   646 6311s
  8279  4400 6759.45625   69  937 6762.17494 6758.86488  0.05%   646 6315s
  8287  4408 6760.13800   77  880 6762.17494 6758.86488  0.05%   646 6320s
